id,date,amount,merchant,merchant_clean,reference,currency,source
L330,2025-10-07,209.0,Reliance Mart,reliance mart,ZAN22T015U,INR,ledger
L331,2025-11-15,493.0,Google Play,google play,HIDS48D7C3,INR,ledger
L332,2025-11-01,307.0,Reliance Mart,reliance mart,JA36340MZG,INR,ledger
L333,2025-10-31,999.0,Amazon India,amazon,878ZEJVP4R,INR,ledger
L334,2025-10-14,979.0,Amazon India,amazon,IPD2NIY03X,INR,ledger
L335,2025-10-22,185.0,Swiggy,swiggy,CPG4EJVDN2,INR,ledger
L336,2025-10-10,490.0,Ola,ola,N2X2XN6VWG,INR,ledger
L337,2025-11-03,216.0,IRCTC,irctc,66TB83FYMK,INR,ledger
L338,2025-10-21,494.0,MakeMyTrip,makemytrip,EZ1I9GAI4F,INR,ledger
L339,2025-11-19,25018.0,Swiggy,swiggy,XXR9RA680J,INR,ledger
L340,2025-10-09,213.0,Flipkart,flipkart,6FP128574Q,INR,ledger
L341,2025-11-13,282.0,Netflix,netflix,U80H4VS61Z,INR,ledger
L342,2025-11-16,1015.0,BookMyShow,bookmyshow,H3Z42NGDO7,INR,ledger
L343,2025-11-19,25015.0,Ola,ola,R7A5C1XCMO,INR,ledger
L344,2025-10-10,1494.0,Google Play,google play,705O0FMZSJ,INR,ledger
L345,2025-11-07,1480.0,Paytm Mall,paytm mall,N0NOF0AYM4,INR,ledger
L346,2025-11-13,319.0,IRCTC,irctc,9TI780JJW1,INR,ledger
L347,2025-11-18,2506.0,Paytm Mall,paytm mall,WTZGUE6MXI,INR,ledger
L348,2025-11-14,9985.0,DMart,dmart,K8N09LA483,INR,ledger
L349,2025-11-29,188.0,Amazon India,amazon,YPVYHCZKA6,INR,ledger
L350,2025-10-18,782.0,Reliance Mart,reliance mart,4Z7OT76N1H,INR,ledger
L351,2025-10-24,185.0,Flipkart,flipkart,RI3JTPNOWX,INR,ledger
L352,2025-11-26,4992.0,Air India,air,SJ9GKSUKQI,INR,ledger
L353,2025-11-16,15009.0,Netflix,netflix,F9K5IYA898,INR,ledger
L354,2025-10-10,14988.0,IndiGo,indigo,6012ZWRNZN,INR,ledger
L355,2025-10-31,2483.0,BookMyShow,bookmyshow,B1MGCPW8RS,INR,ledger
L356,2025-10-23,208.0,BookMyShow,bookmyshow,MB6SO4VYYF,INR,ledger
L357,2025-11-18,1000.0,Flipkart,flipkart,IC4T8VS3BR,INR,ledger
L358,2025-10-31,4998.0,Google Play,google play,0PJ8U0AKWT,INR,ledger
L359,2025-10-14,794.0,Myntra,myntra,4EIO0PEW7U,INR,ledger
L360,2025-11-21,213.0,BigBasket,bigbasket,NJSY0E58FZ,INR,ledger
L361,2025-11-07,10017.0,Ola,ola,Z6KWXJ5965,INR,ledger
L362,2025-11-16,5002.0,BookMyShow,bookmyshow,VCF0E7KBHB,INR,ledger
L363,2025-11-29,9983.0,Myntra,myntra,IC82YZXX5Y,INR,ledger
L364,2025-10-25,499.0,Reliance Mart,reliance mart,14TZJIR34B,INR,ledger
L365,2025-11-18,799.0,Netflix,netflix,EBIFLGEUEA,INR,ledger
L366,2025-10-09,812.0,Ola,ola,YG7ZO1A1OX,INR,ledger
L367,2025-10-15,993.0,Zomato,zomato,CREHSPA7IA,INR,ledger
L368,2025-10-16,313.0,Apple Store,apple store,5HSEUF9Q36,INR,ledger
L369,2025-10-01,24979.0,Google Play,google play,XWXJXAMHXS,INR,ledger
L370,2025-11-03,2511.0,Netflix,netflix,XFEQFQ19IQ,INR,ledger
L371,2025-11-29,15019.0,BookMyShow,bookmyshow,64V1CFFBY9,INR,ledger
L372,2025-11-24,24994.0,Spotify,spotify,8XFQN814X4,INR,ledger
L373,2025-11-24,1003.0,MakeMyTrip,makemytrip,HU8VU93A3P,INR,ledger
L374,2025-11-29,285.0,BookMyShow,bookmyshow,D46FGACI3Q,INR,ledger
L375,2025-11-29,4986.0,Air India,air,2ART1KTFVS,INR,ledger
L376,2025-11-23,1489.0,Uber,uber,KJJOC2RVDV,INR,ledger
L377,2025-11-03,816.0,Air India,air,TU9Z3U4R52,INR,ledger
L378,2025-11-06,9996.0,BookMyShow,bookmyshow,RIXLSCA5PM,INR,ledger
L379,2025-11-13,184.0,Amazon India,amazon,SUPYRLUCJK,INR,ledger
L380,2025-10-02,307.0,BookMyShow,bookmyshow,FO6BNZ80OK,INR,ledger
L381,2025-11-29,479.0,Amazon India,amazon,VY51R0LMSC,INR,ledger
L382,2025-10-18,5008.0,IndiGo,indigo,VI4LKXWG90,INR,ledger
L383,2025-10-06,15016.0,IndiGo,indigo,B2KBZMJ1EZ,INR,ledger
L384,2025-11-08,9992.0,Air India,air,K5UUFIJHSI,INR,ledger
L385,2025-10-22,292.0,Reliance Mart,reliance mart,H8S8KUPL5P,INR,ledger
L386,2025-10-14,980.0,IndiGo,indigo,165ARU8493,INR,ledger
L387,2025-10-13,14988.0,Apple Store,apple store,H4M7UQQ6J8,INR,ledger
L388,2025-11-30,805.0,Zomato,zomato,VTROOTBJZ9,INR,ledger
L389,2025-11-02,479.0,DMart,dmart,T2E6AAWWS0,INR,ledger
L390,2025-11-02,24993.0,DMart,dmart,4Z0VDWLJY8,INR,ledger
L391,2025-11-11,991.0,BigBasket,bigbasket,HYN5XVY7FY,INR,ledger
L392,2025-11-17,491.0,Flipkart,flipkart,Q312QAR0J3,INR,ledger
L393,2025-10-18,14989.0,Reliance Mart,reliance mart,WONJCGV2MP,INR,ledger
L394,2025-10-05,4987.0,DMart,dmart,WERXGTZTD7,INR,ledger
L395,2025-10-22,493.0,DMart,dmart,T82HLWDS2U,INR,ledger
L396,2025-11-10,180.0,Amazon India,amazon,GLZ49GKV3U,INR,ledger
L397,2025-10-06,5000.0,Swiggy,swiggy,QLH0H1B9GL,INR,ledger
L398,2025-11-12,24997.0,Reliance Mart,reliance mart,YBD4ZTDPN1,INR,ledger
L399,2025-11-25,14985.0,Spotify,spotify,3OS7RDZZTN,INR,ledger
L400,2025-10-28,203.0,BookMyShow,bookmyshow,NI2WNPTC4I,INR,ledger
L401,2025-10-05,984.0,Google Play,google play,QLSOB4Y7T5,INR,ledger
L402,2025-11-29,14990.0,Paytm Mall,paytm mall,TX8GUGIOPB,INR,ledger
L403,2025-10-23,24993.0,Air India,air,7O8VT08C0K,INR,ledger
L404,2025-11-13,215.0,Ola,ola,0X2X5YDOU3,INR,ledger
L405,2025-11-26,4995.0,IRCTC,irctc,ACN3A8DTL7,INR,ledger
L406,2025-10-25,204.0,Myntra,myntra,RQOS7CFCXV,INR,ledger
L407,2025-11-17,498.0,Zomato,zomato,WVWDJ7BL50,INR,ledger
L408,2025-11-28,1000.0,Zomato,zomato,G80VZOGUOQ,INR,ledger
L409,2025-10-31,2482.0,DMart,dmart,OWBYF35YP3,INR,ledger
L410,2025-11-12,290.0,Google Play,google play,XKQWQW49L9,INR,ledger
L411,2025-11-12,4995.0,Zomato,zomato,AIBUF2YHYR,INR,ledger
L412,2025-10-25,24997.0,Netflix,netflix,1H8AZ95Q1M,INR,ledger
L413,2025-11-03,508.0,BigBasket,bigbasket,ZLFOF62P73,INR,ledger
L414,2025-10-19,14979.0,Flipkart,flipkart,5FO50VSX35,INR,ledger
L415,2025-11-15,14980.0,Zomato,zomato,POFUN1WZAS,INR,ledger
L416,2025-11-24,283.0,Uber,uber,WSX3MQM70F,INR,ledger
L417,2025-10-25,9983.0,Uber,uber,MYNJ9ZXTH6,INR,ledger
L418,2025-11-13,24998.0,IndiGo,indigo,O2SY0XLLZN,INR,ledger
L419,2025-10-18,780.0,Swiggy,swiggy,Z1MQTZ3CWZ,INR,ledger
L420,2025-10-04,25008.0,BookMyShow,bookmyshow,JTF5H3MCW7,INR,ledger
L421,2025-10-03,2483.0,Google Play,google play,8IYHJ6YEDQ,INR,ledger
L422,2025-11-12,4985.0,Flipkart,flipkart,T925WAV96H,INR,ledger
L423,2025-10-17,14985.0,Uber,uber,KKW5DXD69E,INR,ledger
L424,2025-10-28,815.0,DMart,dmart,GAERKT9FKJ,INR,ledger
L425,2025-11-01,2491.0,Reliance Mart,reliance mart,EY75H99DW7,INR,ledger
L426,2025-11-18,10004.0,IndiGo,indigo,JLOIAI0R2Q,INR,ledger
L427,2025-11-24,9987.0,Amazon India,amazon,E32VUWO7RO,INR,ledger
L428,2025-11-14,4996.0,DMart,dmart,PY6KW0FHS1,INR,ledger
L429,2025-10-22,209.0,BookMyShow,bookmyshow,V3USLY1XUG,INR,ledger
L430,2025-10-01,24982.0,DMart,dmart,ZJQHG5A8IC,INR,ledger
L431,2025-10-13,517.0,BookMyShow,bookmyshow,JANRM8ZTU1,INR,ledger
L432,2025-10-17,14997.0,MakeMyTrip,makemytrip,3082UCP0JZ,INR,ledger
L433,2025-10-27,14982.0,Apple Store,apple store,1LEI4RPQAP,INR,ledger
L434,2025-10-09,25011.0,Swiggy,swiggy,LVI2FQIQL7,INR,ledger
L435,2025-10-31,10007.0,BigBasket,bigbasket,KE51UDKFW8,INR,ledger
L436,2025-11-07,10015.0,Zomato,zomato,JASR8BAUT6,INR,ledger
L437,2025-11-26,514.0,Reliance Mart,reliance mart,4VFI3WXOQ9,INR,ledger
L438,2025-10-02,200.0,Paytm Mall,paytm mall,94O4LXQKAR,INR,ledger
L439,2025-11-01,10002.0,Amazon India,amazon,DYUJJY95Y5,INR,ledger
L440,2025-11-06,1517.0,Amazon India,amazon,UHAAWPEO59,INR,ledger
L441,2025-10-07,24981.0,Myntra,myntra,ZRXQTUCLXS,INR,ledger
L442,2025-10-17,2503.0,Uber,uber,494DJJU68U,INR,ledger
L443,2025-10-17,497.0,BookMyShow,bookmyshow,1B3WK5T9YB,INR,ledger
L444,2025-11-23,289.0,IndiGo,indigo,3HYWHUXPF5,INR,ledger
L445,2025-11-03,25002.0,IRCTC,irctc,MYS4MQY114,INR,ledger
L446,2025-11-21,804.0,IndiGo,indigo,5GKVS7YJCE,INR,ledger
L447,2025-11-19,185.0,IndiGo,indigo,FS35STKHRM,INR,ledger
L448,2025-10-13,784.0,Google Play,google play,NEF4KAZPIZ,INR,ledger
L449,2025-11-07,9995.0,Swiggy,swiggy,UMCMACPWUJ,INR,ledger
L450,2025-11-09,24995.0,DMart,dmart,7FJB2XYGFF,INR,ledger
L451,2025-10-15,483.0,Apple Store,apple store,8HR2C1IETS,INR,ledger
L452,2025-10-26,2519.0,Spotify,spotify,MG629XL9Z9,INR,ledger
L453,2025-10-13,2502.0,Apple Store,apple store,BU2VSDUXA2,INR,ledger
L454,2025-10-22,488.0,Apple Store,apple store,C54OLNEG33,INR,ledger
L455,2025-10-26,207.0,Swiggy,swiggy,2JT468MCVC,INR,ledger
L456,2025-11-13,14995.0,Ola,ola,UHFO9MQ0JU,INR,ledger
L457,2025-10-15,2491.0,Air India,air,U8NNV5R28R,INR,ledger
L458,2025-11-22,994.0,Spotify,spotify,07TI3X2CUR,INR,ledger
L459,2025-10-28,198.0,Google Play,google play,OUXD1B5V9L,INR,ledger
L460,2025-10-18,1494.0,Zomato,zomato,0FRW2S85YX,INR,ledger
L461,2025-11-05,5019.0,Zomato,zomato,2F14Z42R4Z,INR,ledger
L462,2025-10-15,10001.0,Air India,air,QK0TSIWEMI,INR,ledger
L463,2025-10-01,502.0,MakeMyTrip,makemytrip,TCHOQQJPCO,INR,ledger
L464,2025-11-11,10000.0,Amazon India,amazon,WHEDJ2XR0S,INR,ledger
L465,2025-11-11,5008.0,IndiGo,indigo,KPAZ413FXG,INR,ledger
L466,2025-10-01,9988.0,Myntra,myntra,ATICFL3HSA,INR,ledger
L467,2025-11-30,10002.0,IRCTC,irctc,9HCL7KLB6D,INR,ledger
L468,2025-11-06,9986.0,BookMyShow,bookmyshow,GJUEKKXKG6,INR,ledger
L469,2025-11-30,9999.0,Paytm Mall,paytm mall,T721C283LK,INR,ledger
L470,2025-11-22,25016.0,Air India,air,9X4AG0331S,INR,ledger
L471,2025-11-14,25019.0,Amazon India,amazon,GW37V65ETM,INR,ledger
L472,2025-10-22,319.0,Spotify,spotify,JJWC3RXXX5,INR,ledger
L473,2025-10-21,14985.0,DMart,dmart,TUB1MJY9KP,INR,ledger
L474,2025-10-02,288.0,Paytm Mall,paytm mall,XBALG78WW8,INR,ledger
L475,2025-10-03,781.0,MakeMyTrip,makemytrip,XX3J189MC2,INR,ledger
L476,2025-11-12,1504.0,Swiggy,swiggy,D6YM082HNN,INR,ledger
L477,2025-11-23,24984.0,Swiggy,swiggy,9HVI0UX0UM,INR,ledger
L478,2025-11-10,802.0,Amazon India,amazon,BB12A63WYI,INR,ledger
L479,2025-11-24,305.0,Swiggy,swiggy,PFGE99KNGN,INR,ledger
L480,2025-10-12,9996.0,Air India,air,4USTRT3TF4,INR,ledger
L481,2025-10-28,14980.0,Paytm Mall,paytm mall,7IY6HPREVG,INR,ledger
L482,2025-11-26,783.0,Netflix,netflix,URXTZNRKMC,INR,ledger
L483,2025-10-06,14992.0,Myntra,myntra,86EQWIARW3,INR,ledger
L484,2025-10-01,9981.0,Google Play,google play,VWPIPTOBZI,INR,ledger
L485,2025-10-31,25004.0,Netflix,netflix,WLI1B2CGLX,INR,ledger
L486,2025-10-19,799.0,IRCTC,irctc,L663P5UXEK,INR,ledger
L487,2025-10-17,4988.0,Apple Store,apple store,O1X3ESPPTB,INR,ledger
L488,2025-10-28,5018.0,Flipkart,flipkart,FY2LH6LHD6,INR,ledger
L489,2025-11-22,215.0,Google Play,google play,PIL1LR5M41,INR,ledger
L490,2025-11-14,818.0,Swiggy,swiggy,1YUISY8XBK,INR,ledger
L491,2025-11-26,4995.0,IRCTC,irctc,6N3QJXJILU,INR,ledger
L492,2025-11-06,997.0,Ola,ola,BWXZWHGCKG,INR,ledger
L493,2025-10-28,4999.0,IRCTC,irctc,FEXUT8E0HA,INR,ledger
L494,2025-10-25,813.0,Apple Store,apple store,F2TVOJ9QVT,INR,ledger
L495,2025-10-26,512.0,BookMyShow,bookmyshow,9W6PBU2MNI,INR,ledger
L496,2025-11-21,180.0,Netflix,netflix,A134Y68GQC,INR,ledger
L497,2025-10-08,279.0,Reliance Mart,reliance mart,WBT3K53V10,INR,ledger
L498,2025-10-30,2489.0,Flipkart,flipkart,79WTBQSKHH,INR,ledger
L499,2025-11-14,991.0,MakeMyTrip,makemytrip,V5CJIQ5L00,INR,ledger
L500,2025-10-18,4981.0,Paytm Mall,paytm mall,RMW12S0MOO,INR,ledger
L501,2025-10-12,1485.0,Myntra,myntra,OJ3WK7B5LA,INR,ledger
L502,2025-10-29,503.0,MakeMyTrip,makemytrip,54MQBU6KO0,INR,ledger
L503,2025-11-15,991.0,Uber,uber,DXNNI6GX4L,INR,ledger
L504,2025-11-22,9993.0,Zomato,zomato,TK96Q3PYOR,INR,ledger
L505,2025-11-10,218.0,MakeMyTrip,makemytrip,YK0R63V9OW,INR,ledger
L506,2025-11-23,14992.0,Netflix,netflix,UDWAPKY5MX,INR,ledger
L507,2025-10-20,14991.0,MakeMyTrip,makemytrip,IKHLCH0JXW,INR,ledger
L508,2025-11-20,5009.0,Apple Store,apple store,34HB8VL8KV,INR,ledger
L509,2025-11-09,994.0,Reliance Mart,reliance mart,8PENL490VA,INR,ledger
L510,2025-10-23,1001.0,Apple Store,apple store,ZKVGPYBAF0,INR,ledger
L511,2025-11-02,989.0,Reliance Mart,reliance mart,OCM86YTFRR,INR,ledger
L512,2025-10-03,10003.0,Google Play,google play,GCZCHSDRNN,INR,ledger
L513,2025-10-11,1007.0,Paytm Mall,paytm mall,RJRQJXQ0UX,INR,ledger
L514,2025-11-30,15011.0,Netflix,netflix,7UTTS2VC6E,INR,ledger
L515,2025-11-17,180.0,Air India,air,2SOPIV1C3Q,INR,ledger
L516,2025-10-10,4985.0,Zomato,zomato,DIY6QPVHRQ,INR,ledger
L517,2025-11-11,2482.0,MakeMyTrip,makemytrip,L92XMS1V0E,INR,ledger
L518,2025-10-12,986.0,Amazon India,amazon,SHSFSS8YOA,INR,ledger
L519,2025-11-16,2499.0,Netflix,netflix,X5G2XHUF2F,INR,ledger
L520,2025-11-04,15004.0,Air India,air,X2RYW5OV37,INR,ledger
L521,2025-10-26,295.0,MakeMyTrip,makemytrip,A69SCRHV6Z,INR,ledger
L522,2025-11-07,14986.0,IRCTC,irctc,5YTP3CXL46,INR,ledger
L523,2025-10-02,2486.0,Google Play,google play,ZA7TL5J8SX,INR,ledger
L524,2025-10-10,2503.0,Flipkart,flipkart,QQ56WZDQKE,INR,ledger
L525,2025-10-25,25002.0,BigBasket,bigbasket,00922VQQPD,INR,ledger
L526,2025-11-16,24987.0,IndiGo,indigo,SEEXABAQX9,INR,ledger
L527,2025-11-16,2492.0,Myntra,myntra,QKWMWE08CX,INR,ledger
L528,2025-11-21,981.0,Air India,air,8RTAORZ02D,INR,ledger
L529,2025-11-04,179.0,Flipkart,flipkart,31EGCN5587,INR,ledger
L530,2025-11-04,25001.0,Google Play,google play,F67W6T4EMA,INR,ledger
L531,2025-11-04,2502.0,Paytm Mall,paytm mall,DNWFTLBRMR,INR,ledger
L532,2025-10-20,24984.0,DMart,dmart,4V9HO7VLPJ,INR,ledger
L533,2025-11-15,296.0,Swiggy,swiggy,BTEFMUSKJH,INR,ledger
L534,2025-10-14,1509.0,Zomato,zomato,DHTKRCNDIK,INR,ledger
L535,2025-10-11,1485.0,Spotify,spotify,ZOUF3F1V5A,INR,ledger
L536,2025-11-16,991.0,DMart,dmart,3UGRR7ASSP,INR,ledger
L537,2025-11-11,14994.0,Ola,ola,UFQKTM3TX3,INR,ledger
L538,2025-10-02,14993.0,IRCTC,irctc,9QBCG4UKTJ,INR,ledger
L539,2025-10-11,480.0,Zomato,zomato,K0U76YGX2I,INR,ledger
L540,2025-11-09,201.0,IRCTC,irctc,AK25L85OWM,INR,ledger
L541,2025-11-29,790.0,BigBasket,bigbasket,I8BO56O2UF,INR,ledger
L542,2025-11-30,216.0,Zomato,zomato,G49NOR61NB,INR,ledger
L543,2025-10-28,979.0,Swiggy,swiggy,VX4URINATC,INR,ledger
L544,2025-10-29,2479.0,Netflix,netflix,BM98B0KT37,INR,ledger
L545,2025-11-02,807.0,Google Play,google play,DAVPC092CB,INR,ledger
L546,2025-10-12,509.0,IRCTC,irctc,LNBBWBHIUY,INR,ledger
L547,2025-10-11,10018.0,MakeMyTrip,makemytrip,LCPRHLOO91,INR,ledger
L548,2025-10-23,5003.0,BookMyShow,bookmyshow,J19SZ4DYDW,INR,ledger
L549,2025-10-27,9984.0,BigBasket,bigbasket,X0UVDFNY4L,INR,ledger
L550,2025-10-18,1484.0,DMart,dmart,5Y5AHDTPA1,INR,ledger
L551,2025-10-21,5018.0,BigBasket,bigbasket,TK1RT8ONFZ,INR,ledger
L552,2025-11-06,196.0,Spotify,spotify,TKAAXM34YN,INR,ledger
L553,2025-10-17,10005.0,BigBasket,bigbasket,0YWB3Y5SR9,INR,ledger
L554,2025-11-27,507.0,IndiGo,indigo,D6F7IQZMO2,INR,ledger
L555,2025-10-24,10008.0,Netflix,netflix,ED7CWQSAL6,INR,ledger
L556,2025-11-04,10013.0,Flipkart,flipkart,TD1W7N5Q5O,INR,ledger
L557,2025-11-05,497.0,Zomato,zomato,O66PHNNEJC,INR,ledger
L558,2025-10-25,798.0,Uber,uber,VWIU7J324S,INR,ledger
L559,2025-10-31,10006.0,DMart,dmart,6WZHSMGBQO,INR,ledger
L560,2025-10-06,289.0,DMart,dmart,QGB7YBN93D,INR,ledger
L561,2025-11-07,218.0,Amazon India,amazon,PHN6W20GRR,INR,ledger
L562,2025-10-03,315.0,MakeMyTrip,makemytrip,NZV9CQ3RKF,INR,ledger
L563,2025-11-29,15008.0,IndiGo,indigo,XGS5R15WTB,INR,ledger
L564,2025-10-04,804.0,Ola,ola,VUAWLX96S4,INR,ledger
L565,2025-11-04,980.0,DMart,dmart,AJZ8YN91DC,INR,ledger
L566,2025-10-26,15017.0,Swiggy,swiggy,MGBGKMMTDK,INR,ledger
L567,2025-10-30,318.0,Paytm Mall,paytm mall,TJ43J56MIP,INR,ledger
L568,2025-10-06,9985.0,BigBasket,bigbasket,1A34V39MPN,INR,ledger
L569,2025-10-11,300.0,Myntra,myntra,OHE47PGKQM,INR,ledger
L570,2025-11-25,311.0,Apple Store,apple store,WBDS6YXWQI,INR,ledger
L571,2025-10-21,4996.0,Uber,uber,N98CSLXUMJ,INR,ledger
L572,2025-10-10,1010.0,Uber,uber,6ZSRMKEGN0,INR,ledger
L573,2025-11-15,996.0,Swiggy,swiggy,YXO7428B9J,INR,ledger
L574,2025-10-18,1506.0,Reliance Mart,reliance mart,NFU0K03W7S,INR,ledger
L575,2025-11-08,10018.0,IndiGo,indigo,5TAIJ1ZVZ6,INR,ledger
L576,2025-11-30,1492.0,Google Play,google play,NTNTJQCNB8,INR,ledger
L577,2025-10-09,985.0,MakeMyTrip,makemytrip,FPSNU0W61Y,INR,ledger
L578,2025-11-30,2508.0,Paytm Mall,paytm mall,GK3PD1VVGI,INR,ledger
L579,2025-10-07,490.0,Flipkart,flipkart,NNGKK4T4EX,INR,ledger
L580,2025-10-30,15003.0,BookMyShow,bookmyshow,FQ760CVZ4P,INR,ledger
L581,2025-10-18,15019.0,IRCTC,irctc,0ONII6AYI9,INR,ledger
L582,2025-11-19,196.0,Swiggy,swiggy,7DJO23JEZM,INR,ledger
L583,2025-11-27,15007.0,Amazon India,amazon,VYRAC7KF7L,INR,ledger
L584,2025-10-31,292.0,Air India,air,Z41YD2YPM2,INR,ledger
L585,2025-10-09,794.0,Spotify,spotify,UNAFH65PBT,INR,ledger
L586,2025-10-08,1483.0,DMart,dmart,ZAY0SQ3JN7,INR,ledger
L587,2025-11-21,2515.0,Spotify,spotify,M1CPDKRHPV,INR,ledger
L588,2025-10-05,4987.0,IRCTC,irctc,5NAE9SZBKJ,INR,ledger
L589,2025-11-16,1001.0,IRCTC,irctc,MPHIA2ANOD,INR,ledger
L590,2025-10-29,1511.0,Ola,ola,ZQ3O88IH48,INR,ledger
L591,2025-10-03,25008.0,Reliance Mart,reliance mart,QDAEANB7V7,INR,ledger
L592,2025-11-08,294.0,Spotify,spotify,DVRWUJFMAU,INR,ledger
L593,2025-11-14,2493.0,IRCTC,irctc,KYDBYSC7HW,INR,ledger
L594,2025-11-30,1487.0,Swiggy,swiggy,CNMNC3N47Z,INR,ledger
L595,2025-11-07,218.0,Amazon India,amazon,W8EROM4EXZ,INR,ledger
L596,2025-11-02,24988.0,Uber,uber,0RQG1HR7G8,INR,ledger
L597,2025-10-01,803.0,Amazon India,amazon,111SQ7A9D9,INR,ledger
L598,2025-10-08,14993.0,BigBasket,bigbasket,C1BS78ENZM,INR,ledger
L599,2025-11-17,9996.0,Apple Store,apple store,N867ASV82E,INR,ledger
L600,2025-10-28,207.0,DMart,dmart,H03WL1FE40,INR,ledger
L601,2025-11-09,1516.0,Apple Store,apple store,4PX3TTT7MX,INR,ledger
L602,2025-11-20,5004.0,Google Play,google play,Q1T7KEKOOI,INR,ledger
L603,2025-11-14,317.0,Myntra,myntra,WI69499UUX,INR,ledger
L604,2025-11-19,1483.0,Zomato,zomato,TOOQ5FAEUV,INR,ledger
L605,2025-10-11,2505.0,Uber,uber,BA6KNJJ527,INR,ledger
L606,2025-10-22,216.0,Flipkart,flipkart,4G9YYWVX95,INR,ledger
L607,2025-11-07,180.0,Spotify,spotify,5YLZ13687C,INR,ledger
L608,2025-11-26,2515.0,Zomato,zomato,FXHVHI71PU,INR,ledger
L609,2025-10-05,1504.0,Uber,uber,OFUT39M0C9,INR,ledger
L610,2025-10-13,294.0,Spotify,spotify,EI4MT6S5ES,INR,ledger
L611,2025-10-23,5002.0,Reliance Mart,reliance mart,7K9WXJD4TD,INR,ledger
L612,2025-11-20,991.0,Flipkart,flipkart,Q0GAQ0YFDJ,INR,ledger
L613,2025-11-28,198.0,Flipkart,flipkart,UM2N01FW8P,INR,ledger
L614,2025-11-07,2482.0,Google Play,google play,2FEB3G4R51,INR,ledger
L615,2025-10-25,25002.0,Ola,ola,5C788LMYPI,INR,ledger
L616,2025-10-10,179.0,Reliance Mart,reliance mart,F6Z0775ST4,INR,ledger
L617,2025-11-14,14999.0,Air India,air,TMQNCSPP7U,INR,ledger
L618,2025-11-21,1016.0,Uber,uber,ET7Y4VVRAK,INR,ledger
L619,2025-11-10,24981.0,Spotify,spotify,T6HK4L8GEF,INR,ledger
L620,2025-11-08,509.0,Reliance Mart,reliance mart,663RBPXV5R,INR,ledger
L621,2025-11-08,504.0,Reliance Mart,reliance mart,IRPCWLZ24G,INR,ledger
L622,2025-10-03,795.0,Spotify,spotify,QSQ1MK9MCU,INR,ledger
L623,2025-10-15,491.0,Amazon India,amazon,ZR5SA3AXZB,INR,ledger
L624,2025-10-31,5014.0,Paytm Mall,paytm mall,IPMIYWZ5ET,INR,ledger
L625,2025-10-25,490.0,Myntra,myntra,Z4D0BDPQQI,INR,ledger
L626,2025-10-03,988.0,IRCTC,irctc,7463P3IAST,INR,ledger
L627,2025-11-06,10001.0,Zomato,zomato,QKBEAPS6WD,INR,ledger
L628,2025-11-04,209.0,Spotify,spotify,8MTCD7OKN6,INR,ledger
L629,2025-10-08,1510.0,Paytm Mall,paytm mall,LOGVRN5AJ3,INR,ledger
L630,2025-10-18,511.0,MakeMyTrip,makemytrip,G1Z8MYT7WI,INR,ledger
L631,2025-10-07,517.0,Myntra,myntra,L3XTCJEY26,INR,ledger
L632,2025-10-11,503.0,Reliance Mart,reliance mart,VA1YA0DFM1,INR,ledger
L633,2025-11-22,2519.0,BookMyShow,bookmyshow,OP1YOWN13V,INR,ledger
L634,2025-10-23,492.0,Netflix,netflix,KDL9ERQNOL,INR,ledger
L635,2025-11-17,4989.0,Flipkart,flipkart,QZRRGT1YRP,INR,ledger
L636,2025-11-24,188.0,BigBasket,bigbasket,OAFOPG8L2F,INR,ledger
L637,2025-11-28,14993.0,Flipkart,flipkart,VRB4IE8KXL,INR,ledger
L638,2025-11-16,193.0,Myntra,myntra,DZY8NM8JWV,INR,ledger
L639,2025-10-07,817.0,Ola,ola,3BIJ68PY55,INR,ledger
L640,2025-10-31,2486.0,Paytm Mall,paytm mall,K4H87HG6NR,INR,ledger
L641,2025-11-19,25001.0,Spotify,spotify,E2ORDGVOA0,INR,ledger
L642,2025-10-14,998.0,Reliance Mart,reliance mart,R16N88J0AA,INR,ledger
L643,2025-10-09,799.0,DMart,dmart,F3FBTLROE0,INR,ledger
L644,2025-11-12,5003.0,DMart,dmart,QFIHNF682D,INR,ledger
L645,2025-10-10,187.0,BigBasket,bigbasket,C37DVF1ZLU,INR,ledger
L646,2025-11-13,4995.0,Spotify,spotify,5TJTJLNOD6,INR,ledger
L647,2025-10-24,15005.0,Amazon India,amazon,1VOS4YBJIH,INR,ledger
L648,2025-11-23,1505.0,Ola,ola,U5XIPZMPXT,INR,ledger
L649,2025-10-30,979.0,Spotify,spotify,UEI6AKC7GU,INR,ledger
L650,2025-10-07,785.0,Google Play,google play,MKFYA3IXLS,INR,ledger
L651,2025-11-20,1517.0,Flipkart,flipkart,PAW80JN9HZ,INR,ledger
L652,2025-10-10,783.0,IRCTC,irctc,J9544GOM7L,INR,ledger
L653,2025-11-14,2489.0,Apple Store,apple store,PLRX9O1Z46,INR,ledger
L654,2025-10-19,2504.0,IRCTC,irctc,70NFEI1TJ3,INR,ledger
L655,2025-10-13,10017.0,Air India,air,V42NBV8218,INR,ledger
L656,2025-11-12,202.0,Apple Store,apple store,2XVUDIPN8R,INR,ledger
L657,2025-10-08,513.0,Flipkart,flipkart,QQZKT5Y2F1,INR,ledger
L658,2025-10-24,14982.0,Myntra,myntra,MCCQ5JDYMU,INR,ledger
L659,2025-10-29,2485.0,IndiGo,indigo,D1DFIK51GL,INR,ledger
