id,date,amount,merchant,reference,currency
B436,2025-11-03,985,RelianceMart,1NVJW1LLLP,INR
B437,2025-10-02,484,BigBasket,3VO884TLFO,INR
B438,2025-11-21,811,AppleStore,614T65VKMC,INR
B439,2025-10-09,506,MAKEMYTRIP,WUJYMLVVCV,INR
B440,2025-10-22,212,Apple.Store,JK9L55MYPL,INR
B441,2025-10-20,518,Flipkart,IKGZVFFBHL,INR
B442,2025-10-05,9993,air india,0FAC4UF5EG,INR
B443,2025-10-15,1010,BigBasket,W62DBHJJKM,INR
B444,2025-10-09,1501,BookMyShow,SNKS1AZUSO,INR
B445,2025-10-21,805,Air.India,EA9H1WTUK5,INR
B446,2025-11-21,4974,spotify,SJ2AVHR25A,INR
B447,2025-10-15,14987,Air.India,A7UUA8HMMM,INR
B448,2025-10-30,990,Paytm.Mall,35C8N2M829,INR
B449,2025-10-18,313,air india,IYEWO2G4L7,INR
B450,2025-10-13,15007,netflix,21VDZLNAE8,INR
B451,2025-10-25,1513,Zomato India,CL50A5AL68,INR
B452,2025-10-31,9997,DMART,6WZHSMGBQO,INR
B453,2025-10-29,4997,APPLE STORE,06Z40CIVJE,INR
B454,2025-12-01,4990,Swiggy India,KJ14HQX9O8,INR
B455,2025-10-24,15028,zomato,QGKZ1L88HA,INR
B456,2025-10-26,14974,Spotify,78I1F87CIS,INR
B457,2025-10-16,15006,Paytm,M83XP0R64G,INR
B458,2025-10-19,796,NETFLIX,ZDK27UMQ1T,INR
B459,2025-11-04,2487,BookMyShow,YINPY73T3M,INR
B460,2025-10-03,800,Paytm,HNGLMOPVKQ,INR
B461,2025-11-20,2501,MakeMyTrip,IBR4EJTL7S,INR
B462,2025-10-22,507,Amazon.India,7D59A9AL0Y,INR
B463,2025-11-29,297,Google Play India,RE8BKDVI2R,INR
B464,2025-11-01,807,GOOGLE PLAY,DAVPC092CB,INR
B465,2025-11-12,1517,IndiGo India,MPBE46QEKC,INR
B466,2025-10-20,990,MAKEMYTRIP,KMQOK9RWX9,INR
B467,2025-11-21,812,Swiggy,X8LOTV19W0,INR
B468,2025-10-14,192,Myntra,DY1K0WUAGW,INR
B469,2025-11-04,811,UBER,SZJZWN7QM0,INR
B470,2025-10-09,9993,Amazon India India,F7YJXVE50T,INR
B471,2025-10-20,302,Paytm Mall India,ZAP6DPE76M,INR
B472,2025-11-21,14999,Amazon,V58KZ4SJL8,INR
B473,2025-10-21,783,Google.Play,ROZ66MAMDR,INR
B474,2025-10-17,2491,AMAZON INDIA,3E4GJG53CA,INR
B475,2025-10-07,14997,Netflix India,S653NAES6G,INR
B476,2025-10-29,25003,ola,ZTSU4QJUZ4,INR
B477,2025-10-06,779,DMart,5LASD6K46S,INR
B478,2025-11-05,15012,Spotify,9KOEW47OHM,INR
B479,2025-11-12,9997,Flipkart India,U2F1S54X1F,INR
B480,2025-11-20,25010,myntra,2O9MYSXO5L,INR
B481,2025-11-04,5000,PaytmMall,KYS0AYBBK4,INR
B482,2025-10-24,825,Apple Store India,5IMWUXBG8E,INR
B483,2025-11-24,24995,zomato,7ES5T5LAPO,INR
B484,2025-10-03,778,BigBasket India,AQA1J0Y5IS,INR
B485,2025-11-01,515,IRCTC India,Y0H0AFBP3J,INR
B486,2025-11-17,806,Netflix,EBIFLGEUEA,INR
B487,2025-10-12,787,BookMyShow India,EA269S2HMD,INR
B488,2025-11-25,15010,Google.Play,XLOY3NEVU0,INR
B489,2025-11-13,10007,OLA,C4U7YGYVRV,INR
B490,2025-11-14,513,paytm mall,B8YDCJS7W4,INR
B491,2025-11-01,1509,BigBasket,G67SCW3XKC,INR
B492,2025-11-06,1483,PaytmMall,N0NOF0AYM4,INR
B493,2025-11-21,4999,NETFLIX,3G9COS3GUN,INR
B494,2025-10-14,10000,Amazon,663DXTMPDA,INR
B495,2025-10-08,484,NETFLIX,IKE4NP5BCH,INR
B496,2025-10-13,24997,bigbasket,YHF3CU3UKI,INR
B497,2025-10-22,14974,BigBasket,GSMAZ7MQBH,INR
B498,2025-11-24,314,Swiggy,PFGE99KNGN,INR
B499,2025-11-05,25007,Uber,BS9M6NXI4W,INR
B500,2025-10-25,25001,flipkart,R8F9S9LLO3,INR
B501,2025-10-10,996,AppleStore,MDTUNK09IS,INR
B502,2025-10-13,980,IndiGo,165ARU8493,INR
B503,2025-10-12,14991,Flipkart,CETVAK7938,INR
B504,2025-10-22,2478,Ola,D1BFTRZBZG,INR
B505,2025-10-20,1497,AppleStore,4CXLCHFKW6,INR
B506,2025-11-29,1501,Ola,IRB1RDB7ND,INR
B507,2025-10-30,1004,Swiggy,G607HCWHUW,INR
B508,2025-11-14,977,Uber,PC125IHDYY,INR
B509,2025-10-29,2510,Swiggy India,5J01FMNG6I,INR
B510,2025-10-15,1497,AmazonIndia,M9AOBS04OX,INR
B511,2025-10-15,982,AmazonIndia,QCW01WVQWV,INR
B512,2025-11-10,183,DMart,CAP7IZ2H9S,INR
B513,2025-12-01,211,paytm mall,ZX4FC98MJ5,INR
B514,2025-11-16,990,google play,GSU8FX5XEW,INR
B515,2025-11-02,1516,reliance mart,BED6LDPSTS,INR
B516,2025-11-25,1474,RelianceMart,X2HKTOBD1H,INR
B517,2025-12-01,991,Myntra India,M90LMAU4N9,INR
B518,2025-11-02,1009,flipkart,X4OGMEYFK3,INR
B519,2025-10-27,1010,Google.Play,931GGAIF9I,INR
B520,2025-11-11,789,AirIndia,MKLO9C5NUT,INR
B521,2025-11-01,495,MakeMyTrip,5P8O2G6D74,INR
B522,2025-10-19,4977,IRCTC India,1CU4YE2Y7X,INR
B523,2025-11-26,810,IndiGo,BVSEYOVWR4,INR
B524,2025-11-13,14993,AIR INDIA,TMQNCSPP7U,INR
B525,2025-11-14,278,Ola,2IKWXUQXYH,INR
B526,2025-10-03,184,bigbasket,PA2T55D911,INR
B527,2025-10-08,2477,dmart,3IYI5QKU8P,INR
B528,2025-11-07,9980,bookmyshow,IYLCNKV8FY,INR
B529,2025-10-16,995,Zomato India,CREHSPA7IA,INR
B530,2025-10-16,994,DMart,CV2GSL5POV,INR
B531,2025-11-17,15014,Uber India,10QTJEFVP3,INR
B532,2025-10-29,1010,apple store,2NHMJWUWOG,INR
B533,2025-10-11,9988,DMart,2F1411BN2Q,INR
B534,2025-11-28,24991,AmazonIndia,3L4YWV89MB,INR
B535,2025-10-14,9995,DMART,9ZE6XR2SIV,INR
B536,2025-10-26,819,Swiggy,C4KOTNQ500,INR
B537,2025-10-14,10007,Paytm Mall India,CWAK6KMURH,INR
B538,2025-11-06,4992,BigBasket India,RVV42B85X7,INR
B539,2025-10-28,25003,bigbasket,RHRZ5XNA0X,INR
B540,2025-10-22,2504,DMART,J4PDX6A1O6,INR
B541,2025-10-16,1004,Spotify,05YVDVFCKV,INR
B542,2025-11-23,4993,Air,2EILOH68B0,INR
B543,2025-10-23,2513,MakeMyTrip India,81VJDVKIZD,INR
B544,2025-11-14,273,NETFLIX,U80H4VS61Z,INR
B545,2025-10-12,4987,Apple,RVECHWJ68H,INR
B546,2025-11-22,15004,BOOKMYSHOW,M8J26322WF,INR
B547,2025-11-18,509,IRCTC,AONF5P8W6T,INR
B548,2025-10-06,790,BigBasket,WZGB7HKPIE,INR
B549,2025-10-18,493,Apple,0YRTNJWD7X,INR
B550,2025-11-01,4997,google play,2F0CPR388O,INR
B551,2025-10-30,201,IRCTC,CH85MZDCHD,INR
B552,2025-10-05,199,Myntra India,J45NUMBEUZ,INR
B553,2025-11-03,10000,BookMyShow,RG648ALKO2,INR
B554,2025-10-13,10001,DMART,Z5DT8OXW7B,INR
B555,2025-10-27,497,Google.Play,FAZLM0FB8K,INR
B556,2025-11-28,281,BookMyShow,C8L7VN9LHD,INR
B557,2025-11-26,5005,IRCTC India,ACN3A8DTL7,INR
B558,2025-10-02,988,Netflix,90I2LTJ845,INR
B559,2025-11-07,14990,IRCTC,5YTP3CXL46,INR
B560,2025-11-14,209,google play,NTE9KLQSMW,INR
B561,2025-11-18,218,Reliance Mart India,O6ZDMLC6KD,INR
B562,2025-11-08,479,AppleStore,YX8GE8NSZI,INR
B563,2025-10-21,25013,Netflix,DOLXPFYHGW,INR
B564,2025-11-02,223,Swiggy,QEJMGZZLPW,INR
B565,2025-11-24,804,Ola,ATEG2474A5,INR
B566,2025-11-10,5014,zomato,UXX3DWI60G,INR
B567,2025-11-27,14986,irctc,T1RZWWFUMQ,INR
B568,2025-11-15,10012,IRCTC,AFJ7JQ322Z,INR
B569,2025-11-03,993,Netflix,B89SWSEJMO,INR
B570,2025-10-16,10012,zomato,4016L3RMGP,INR
B571,2025-11-17,1504,Apple Store India,Y0Z1QT5AAG,INR
B572,2025-11-17,292,DMart,8TUNS1PDSO,INR
B573,2025-11-18,10016,Zomato,K166M8U8YB,INR
B574,2025-10-05,283,Spotify,G9VRZ72WZ1,INR
B575,2025-10-04,989,ZOMATO,4393DN7DO8,INR
B576,2025-10-15,1502,zomato,DHTKRCNDIK,INR
B577,2025-11-01,15014,Swiggy,TAFYBIBRB4,INR
B578,2025-11-27,10019,SPOTIFY,ART36XYGBL,INR
B579,2025-11-30,15011,AppleStore,XJ9Z06Z0LN,INR
B580,2025-11-09,492,Netflix India,CS4TG67796,INR
B581,2025-10-16,2487,IRCTC,T873U8HLEM,INR
B582,2025-10-21,805,air india,BZDVHXQJLW,INR
B583,2025-10-03,1010,myntra,9C3QIWRLGV,INR
B584,2025-11-03,1506,PAYTM MALL,EZ16PDNV54,INR
B585,2025-10-22,797,MAKEMYTRIP,LHX4C3VMDQ,INR
B586,2025-10-30,1520,BookMyShow India,GAXN2A5GUR,INR
B587,2025-11-16,10024,RELIANCE MART,FI4XZV0UA6,INR
B588,2025-11-18,179,Air India India,2SOPIV1C3Q,INR
B589,2025-10-29,1016,Zomato India,R28QZI6KDV,INR
B590,2025-10-31,4983,amazon india,KR2176TS4V,INR
B591,2025-11-17,524,google play,W3CKBFQ3OO,INR
B592,2025-10-14,15002,Reliance Mart India,NBABLTHZM5,INR
B593,2025-10-12,1503,Zomato,7OL4P12RC6,INR
B594,2025-11-21,24975,Myntra,BVA0HELD8D,INR
B595,2025-10-24,299,paytm mall,EAM9WEQJSM,INR
B596,2025-12-01,1480,myntra,RA1F1RIHPR,INR
B597,2025-10-03,15008,BigBasket India,TTL94RNZ7R,INR
B598,2025-11-12,4995,DMart,PAVJ646CQ5,INR
B599,2025-11-20,196,Netflix,WYU4LRDS36,INR
B600,2025-11-22,2511,ola,HDBMJW4ET3,INR
B601,2025-10-09,24985,SPOTIFY,PLGIHH5A8L,INR
B602,2025-11-23,314,Apple,J639JR3F9I,INR
B603,2025-10-05,189,Amazon India India,QQPWINEQU4,INR
B604,2025-10-27,4977,Spotify India,MD6OI83VPS,INR
B605,2025-11-05,9999,zomato,YXD5EKRSGF,INR
B606,2025-10-16,516,Reliance Mart India,WX2J9A0DZH,INR
B607,2025-10-04,5003,IndiGo India,1MNJTU9M52,INR
B608,2025-10-14,2516,Uber,QCG0YITVVY,INR
B609,2025-10-18,503,Google,V0I7FZG9QJ,INR
B610,2025-11-29,14986,PaytmMall,TX8GUGIOPB,INR
B611,2025-10-03,806,FLIPKART,FQDYM833IP,INR
B612,2025-11-15,25018,Swiggy,ILPD7P3MEC,INR
B613,2025-11-01,14983,air india,28VBWAGVT1,INR
B614,2025-10-20,286,AIR INDIA,PAGGNPYH4B,INR
B615,2025-11-28,221,IRCTC,AYTWZX02D5,INR
B616,2025-10-05,808,Amazon,JZZI67GV2L,INR
B617,2025-10-12,4988,Ola,R7SGANUP5W,INR
B618,2025-11-22,15003,ola,1JM8LNW4BP,INR
B619,2025-10-26,1509,SPOTIFY,1TKNG2FAK9,INR
B620,2025-10-05,24974,Reliance,56W0ZU0OUT,INR
B621,2025-11-16,25000,Uber,YJDWXTX9TL,INR
B622,2025-11-26,4990,MYNTRA,UC2HCLVPZ3,INR
B623,2025-11-21,797,AppleStore,UEPG0KNU7B,INR
B624,2025-10-15,305,Air India India,KHFOYP06WC,INR
B625,2025-11-06,290,Google Play India,69JZJZBWZ7,INR
B626,2025-11-26,14996,BigBasket,PNKE7QDE6U,INR
B627,2025-10-15,25000,Netflix,YT781GDY0B,INR
B628,2025-10-07,24985,Flipkart India,HXX2XKSZK4,INR
B629,2025-11-28,4971,amazon india,LN635OKJFV,INR
B630,2025-10-06,202,ZOMATO,9GQ81C9I35,INR
B631,2025-11-10,998,spotify,ZICVL99OEC,INR
B632,2025-11-10,1514,BOOKMYSHOW,5B9WGTEQE0,INR
B633,2025-10-10,798,spotify,UNAFH65PBT,INR
B634,2025-11-27,14983,Swiggy India,75YOFCQ0RS,INR
B635,2025-11-21,1513,MakeMyTrip,QTYFWAC7WH,INR
B636,2025-11-04,25019,flipkart,XFBH64BZF9,INR
B637,2025-10-19,999,Air.India,3T5HXDT9WV,INR
B638,2025-11-15,4969,AppleStore,53K1SBVOKR,INR
B639,2025-11-15,1503,uber,FVUMSYIL3Y,INR
B640,2025-11-15,1508,AppleStore,C8V495PIBG,INR
B641,2025-10-19,5014,AirIndia,K1XLUO3SPV,INR
B642,2025-10-08,2493,Spotify,F8W8DPC1N1,INR
B643,2025-11-20,1520,zomato,9ZP1DMRR9S,INR
B644,2025-11-18,15010,IRCTC India,DHS9B0PI0N,INR
B645,2025-10-09,1499,Uber,D9UCTG9WHW,INR
B646,2025-11-14,25018,Swiggy India,Z8SPIJ3CI2,INR
B647,2025-11-05,995,Zomato India,UPSYYJ7QMM,INR
B648,2025-10-28,10001,Netflix,VZEBH80HTA,INR
B649,2025-10-10,219,Spotify,CYHL8A6XI3,INR
B650,2025-10-22,10010,Air.India,TS4XM6WUEA,INR
B651,2025-10-31,809,Spotify,J6YB2K6KX9,INR
B652,2025-10-13,2506,Spotify,8PE8VCYUI2,INR
B653,2025-10-28,1492,BigBasket India,5WWZHR01DR,INR
B654,2025-10-21,495,Ola India,0P06L40X5F,INR
B655,2025-11-09,823,Apple,Q1FNNNQDG2,INR
B656,2025-11-23,4982,Google,5U74NV5C7Q,INR
B657,2025-10-07,287,IRCTC,2T7IPUA0AA,INR
B658,2025-10-15,24998,Myntra,QOMJC5PKZO,INR
B659,2025-11-13,2488,DMart,QR3U0MFQZI,INR
B660,2025-11-25,4994,Air,SJ9GKSUKQI,INR
B661,2025-10-09,25024,Swiggy India,U331T3E7HN,INR
B662,2025-10-16,14983,Paytm,EUTEUIDRNX,INR
B663,2025-11-22,289,Air India India,A07DYB8XQ0,INR
B664,2025-10-10,282,IRCTC India,78YPUYFUP7,INR
B665,2025-11-22,279,Netflix India,TMTLERA0VV,INR
B666,2025-11-15,997,irctc,MPHIA2ANOD,INR
B667,2025-10-09,14999,Air,ARSNBDQE49,INR
B668,2025-10-04,1017,Reliance,QXFKFKKIFW,INR
B669,2025-09-30,215,Amazon,MOZGNMO020,INR
B670,2025-11-27,279,MAKEMYTRIP,J3EBEMUC95,INR
B671,2025-10-28,491,irctc,110606892P,INR
B672,2025-10-08,199,Ola,TSFNCAQL78,INR
B673,2025-10-18,1478,dmart,5Y5AHDTPA1,INR
B674,2025-10-08,5009,MYNTRA,B79G0LCKB3,INR
B675,2025-11-23,986,Spotify,07TI3X2CUR,INR
B676,2025-11-09,182,AMAZON INDIA,GLZ49GKV3U,INR
B677,2025-11-23,1503,Reliance.Mart,GXXT2E7RL3,INR
B678,2025-10-26,281,Air India India,9ABWAMERNE,INR
B679,2025-11-07,291,google play,4ZZQK8WCNU,INR
B680,2025-10-02,9975,Myntra,IPWHAJHE9E,INR
B681,2025-10-23,199,bookmyshow,MB6SO4VYYF,INR
B682,2025-10-12,14985,IRCTC,KZG8XCOSE2,INR
B683,2025-10-02,1515,AppleStore,BZHBHCT332,INR
B684,2025-09-30,15005,PaytmMall,WNI1D4AFUX,INR
B685,2025-11-28,508,DMart,3VLQP1AM9B,INR
B686,2025-10-29,178,Ola India,J7IQ714Y5J,INR
B687,2025-11-12,5014,INDIGO,H18WWO74IT,INR
B688,2025-11-14,305,Uber,FCLDI5D32X,INR
B689,2025-10-30,4985,AirIndia,B9F56H5Q65,INR
B690,2025-11-08,310,Amazon.India,84Z7MQXU8K,INR
B691,2025-10-25,806,IRCTC India,PYHK1GQP4S,INR
B692,2025-11-16,24997,Netflix,NVOQGF6Q7W,INR
B693,2025-11-03,10012,AMAZON INDIA,2RC42XDZFY,INR
B694,2025-10-29,1498,DMART,SCQL0GK7WZ,INR
B695,2025-10-24,217,SPOTIFY,0NNS4CUCRN,INR
B696,2025-10-06,1507,Uber,7EMTL8HYFD,INR
B697,2025-10-26,222,UBER,7XXLN0UW04,INR
B698,2025-11-28,9992,ola,ELTYMMQX8I,INR
B699,2025-11-29,303,Ola,7SODX1O205,INR
B700,2025-11-16,1015,Ola,ZNARXDCZT5,INR
B701,2025-10-18,508,Myntra,MUT7DEAM2E,INR
B702,2025-11-26,14988,Spotify,3OS7RDZZTN,INR
B703,2025-10-31,2475,DMART,AQUDL96VUX,INR
B704,2025-11-06,2477,Paytm,PTB5XFANOS,INR
B705,2025-10-30,10005,BigBasket,KE51UDKFW8,INR
B706,2025-11-09,205,Apple,N89DOHNUQM,INR
B707,2025-11-25,4982,Zomato,3SVYSPR957,INR
B708,2025-10-15,2528,Air.India,ZW5FB0QM15,INR
B709,2025-10-15,511,DMart,3IJAW8DNWP,INR
B710,2025-10-17,197,apple store,IXZ9UVVIE5,INR
B711,2025-11-26,2507,UBER,WVPM364KE0,INR
B712,2025-11-05,25012,IRCTC,J92495GLMJ,INR
B713,2025-11-04,2489,RelianceMart,K42P9F3STJ,INR
B714,2025-10-18,4998,FLIPKART,1GD7Q4RT0A,INR
B715,2025-10-13,785,Uber,NVFWBSM72I,INR
B716,2025-10-04,1481,BookMyShow,NKF69975G2,INR
B717,2025-10-06,24991,Amazon,KYMICTDIIU,INR
B718,2025-11-06,24995,SPOTIFY,9DA84CYASO,INR
B719,2025-10-27,15020,DMart,KEJQEWDFV0,INR
B720,2025-10-18,5013,BookMyShow India,AAK5Z809Z5,INR
B721,2025-11-16,15004,Spotify,HVTJFXIKXP,INR
B722,2025-10-16,220,ola,10NJ3KZSMP,INR
B723,2025-10-20,988,BookMyShow,SECPNX18KW,INR
B724,2025-10-09,25002,Reliance,NJCDMY69AJ,INR
B725,2025-10-21,25008,Myntra,56VZYKIX7E,INR
B726,2025-10-19,1520,DMart,7E89UTADFU,INR
B727,2025-10-30,499,IndiGo,B28Y1P9B8E,INR
B728,2025-11-09,5004,OLA,XS502NZNZX,INR
B729,2025-11-02,197,Paytm,KN7W5LMCF8,INR
B730,2025-11-28,14995,BigBasket,YMTGVRCUJ6,INR
B731,2025-10-05,197,RELIANCE MART,MAV8GX4MTE,INR
B732,2025-10-13,781,BookMyShow India,NHGKGE6KCQ,INR
B733,2025-10-29,289,Spotify,5ME3VW3QTX,INR
B734,2025-11-20,475,Uber,ANPA136W1O,INR
B735,2025-11-17,1480,RelianceMart,KYBVFQ3UHG,INR
B736,2025-10-17,489,MakeMyTrip,LM4C4WVL64,INR
B737,2025-11-28,1487,IRCTC,PHMKUD6HYQ,INR
B738,2025-11-28,1010,BigBasket India,UXU3M9DCWO,INR
B739,2025-10-28,15002,OLA,LS3T98YB7B,INR
B740,2025-11-22,800,Spotify,NFCTC41FSW,INR
B741,2025-11-05,2516,SWIGGY,CIPREGH8F6,INR
B742,2025-10-11,998,Spotify,N5EEQW9JZ6,INR
B743,2025-11-08,991,google play,AVBHCC657B,INR
B744,2025-11-08,487,RELIANCE MART,QFM3LNYAM0,INR
B745,2025-11-06,24977,BigBasket,3KDT9V5GQJ,INR
B746,2025-11-08,998,bigbasket,PIIG07Q885,INR
B747,2025-10-10,2503,BookMyShow,8GVCOJVMPQ,INR
B748,2025-10-21,25004,IRCTC,GDZBS1NBFX,INR
B749,2025-10-13,303,flipkart,R1ZSH3YJ8C,INR
B750,2025-11-14,5002,BookMyShow,WAC3FOJOKG,INR
B751,2025-11-06,24995,apple store,A9Q28276V3,INR
B752,2025-11-28,4990,SWIGGY,188THUVX3B,INR
B753,2025-11-08,798,Reliance,576N6PNTBH,INR
B754,2025-10-10,798,DMart,F3FBTLROE0,INR
B755,2025-10-23,175,Flipkart,RI3JTPNOWX,INR
B756,2025-10-19,500,RelianceMart,DDFX50XC81,INR
B757,2025-10-16,5002,NETFLIX,L74BGPSX18,INR
B758,2025-11-29,14999,Myntra,AJ7BRSMOPM,INR
B759,2025-10-03,4989,DMART,WKEG0BLSY9,INR
B760,2025-11-08,24991,zomato,IMDBGO8V6Z,INR
B761,2025-10-18,4979,Apple,O1X3ESPPTB,INR
B762,2025-11-21,1485,Flipkart India,TTVEEG1XDV,INR
B763,2025-11-01,176,Ola,B71HF54N0P,INR
B764,2025-11-15,298,Apple Store India,UHJWQO4BWU,INR
B765,2025-11-06,1490,Zomato India,XONPXVXY9N,INR
B766,2025-10-29,14986,Google,K1LNYF0RSK,INR
B767,2025-10-26,490,BIGBASKET,76X04C65G1,INR
B768,2025-11-14,10006,Paytm.Mall,5148XZTLMO,INR
B769,2025-10-26,305,amazon india,2JKTJJYC32,INR
B770,2025-11-22,303,Spotify India,ZBCYQGVUBT,INR
B771,2025-11-25,4995,uber,8QTL47MHPR,INR
B772,2025-10-12,296,RelianceMart,T2XGIA9PB4,INR
B773,2025-11-29,1510,Myntra,N5DTX6FAD2,INR
B774,2025-11-19,818,Uber,9CCXO1KQVF,INR
B775,2025-10-12,1501,BIGBASKET,NZARUN18ZG,INR
B776,2025-11-19,470,BigBasket,KU32UPTEPK,INR
B777,2025-11-07,786,Air,IS7F5A7T4O,INR
B778,2025-10-10,298,SWIGGY,CMOQLXO9M7,INR
B779,2025-10-01,792,Netflix,QCQJ1O3OKM,INR
B780,2025-11-23,10008,reliance mart,EGQ7RKMSIX,INR
B781,2025-11-15,191,Google.Play,BBI7O6C8PU,INR
B782,2025-10-18,1489,apple store,N039DT85LE,INR
B783,2025-11-07,994,ZOMATO,RLCEJ2HF8M,INR
B784,2025-11-17,1008,Reliance,VBDB8IBIUO,INR
B785,2025-11-20,2517,irctc,77ZKVD1JS1,INR
B786,2025-11-18,9999,Swiggy,28PYIJ6M9Q,INR
B787,2025-11-27,24984,Flipkart India,ANE3BNUOAN,INR
B788,2025-11-03,980,amazon india,4V82I2GSHS,INR
B789,2025-10-14,15012,MakeMyTrip,A01FUG15JW,INR
B790,2025-10-03,24983,MakeMyTrip,1J9BE7JVWV,INR
B791,2025-11-04,516,BOOKMYSHOW,MKM6SMGXVU,INR
B792,2025-10-10,297,Myntra,3YHI8B8T0K,INR
B793,2025-11-03,15022,IRCTC,0XPDIHSR7X,INR
B794,2025-11-12,14991,OLA,UHFO9MQ0JU,INR
B795,2025-10-14,9991,DMart,TLY5AAS1V0,INR
B796,2025-10-17,999,Uber India,LT3NXZRPDI,INR
B797,2025-10-03,2503,uber,JVHAEA82IX,INR
B798,2025-11-23,25022,Swiggy,S3ZS32DNCF,INR
B799,2025-10-30,307,IRCTC India,D6DM5EY4YH,INR
B800,2025-10-30,807,zomato,F4WTF7KFDV,INR
B801,2025-10-18,191,BigBasket India,0TUTDBQK13,INR
B802,2025-10-19,2499,IRCTC,70NFEI1TJ3,INR
B803,2025-10-15,1496,Zomato India,EAMNTA2PK0,INR
B804,2025-11-13,995,dmart,LS384KORF1,INR
B805,2025-10-29,185,Amazon.India,TG6TPB11KN,INR
B806,2025-10-05,289,DMART,IIC8QMMC4T,INR
B807,2025-10-03,801,Spotify,CRH9X3S3NP,INR
B808,2025-10-29,2496,Spotify India,CLXHQACGHR,INR
B809,2025-11-03,1505,BOOKMYSHOW,ZNK32Z5M4E,INR
B810,2025-11-03,2502,GOOGLE PLAY,X2Z1YQBO3N,INR
B811,2025-11-14,274,BookMyShow India,T5503CZGTI,INR
B812,2025-11-22,816,IndiGo,1C2YT0IT22,INR
B813,2025-10-21,502,makemytrip,EZ1I9GAI4F,INR
B814,2025-10-17,300,PaytmMall,7IF3KJU746,INR
B815,2025-11-30,189,bigbasket,OX02ZHXP5T,INR
B816,2025-10-25,506,Spotify,MZOFRC89H0,INR
B817,2025-11-25,25007,Ola India,SG171UGK3X,INR
B818,2025-11-17,24987,GOOGLE PLAY,KBDM86WBN8,INR
B819,2025-10-22,191,Spotify,NDO2E3PMBF,INR
B820,2025-10-09,186,Amazon.India,LFBDPI559J,INR
B821,2025-09-30,980,Paytm,TBC5JS99C8,INR
B822,2025-11-08,9990,Swiggy India,UMCMACPWUJ,INR
B823,2025-10-08,527,Netflix,EUMBYM55CJ,INR
B824,2025-10-09,802,Ola India,OUGSSBNGQQ,INR
B825,2025-10-08,4984,DMART,UEAKMJ99EF,INR
B826,2025-11-01,1001,Apple Store India,ZGESVG6MT0,INR
B827,2025-10-17,1498,Air,8167EK3CGR,INR
B828,2025-11-19,1476,Spotify,2W1YPAVKPN,INR
B829,2025-11-25,9983,DMart,DNW2FD64UN,INR
B830,2025-10-24,5029,DMart,LXDVRKWL2J,INR
B831,2025-10-28,2512,RelianceMart,JQU579A0L5,INR
B832,2025-11-24,14986,DMart India,HUF16Y2NXH,INR
B833,2025-11-04,511,Myntra,F4SRCD5Z46,INR
B834,2025-10-27,184,ola,WRX2JQQFSE,INR
B835,2025-11-12,975,Flipkart,QY1MI4759X,INR
B836,2025-09-30,1493,Paytm Mall India,MR7CR1DS7I,INR
B837,2025-11-09,980,Ola India,3FKR2CE8VJ,INR
B838,2025-10-05,999,Ola India,WED5GJBJRD,INR
B839,2025-10-16,4996,SPOTIFY,I5KNE2LIBK,INR
B840,2025-11-10,288,Uber,SUFRG27D8P,INR
B841,2025-11-30,978,Netflix,F42F7E0ES6,INR
B842,2025-11-19,2479,AMAZON INDIA,GEJ3AH7FY3,INR
B843,2025-11-09,520,INDIGO,KCMGBO7E25,INR
B844,2025-11-05,990,MakeMyTrip,KB1KUSH5NZ,INR
B845,2025-11-03,1508,Ola,PF8AM0XZIJ,INR
B846,2025-10-28,804,amazon india,8MGPPRQYGU,INR
B847,2025-10-14,802,Amazon,YD1RK7G0QE,INR
B848,2025-11-22,9975,DMART,FLRXT6Y8VP,INR
B849,2025-10-25,494,DMart,6P1N1MV391,INR
B850,2025-11-11,317,Reliance.Mart,XNSQHMU00A,INR
B851,2025-10-31,180,MYNTRA,CYAE2B8H4C,INR
B852,2025-11-20,479,Uber,4TYNI12VKA,INR
B853,2025-10-26,10003,Air.India,GC65KRZDE7,INR
B854,2025-11-29,10003,PAYTM MALL,IYAZRP261E,INR
B855,2025-10-15,227,Google.Play,9QT6ET5JL1,INR
B856,2025-11-01,2510,Google,7XT7PX9LF5,INR
B857,2025-10-04,9994,Flipkart India,RQUX52SEX8,INR
B858,2025-10-25,24996,Ola,5C788LMYPI,INR
B859,2025-10-17,816,MakeMyTrip,YJ6G8ZGC4L,INR
B860,2025-11-22,5007,dmart,JA03M7BUVI,INR
B861,2025-11-01,510,irctc,ODXO3T38U6,INR
B862,2025-10-04,15004,DMART,8I6SSLCXJJ,INR
B863,2025-10-29,1513,BookMyShow,1LOLRS7TUT,INR
B864,2025-10-13,14996,MakeMyTrip,SH0GXLOIKT,INR
B865,2025-10-09,5011,IndiGo,WVYDHZW3GM,INR
B866,2025-11-22,5010,Swiggy,W8XBADR5UA,INR
B867,2025-10-28,1006,Apple Store India,D6YBT44MAN,INR
B868,2025-11-08,1504,Paytm.Mall,VO8JRT0TCR,INR
B869,2025-10-19,1005,IRCTC,BFX6CU84WV,INR
B870,2025-10-09,819,AIR INDIA,99TLNHCI2T,INR
B871,2025-10-08,1020,Flipkart India,Z97THO4C3A,INR
B872,2025-11-12,1518,Uber,RYO9RAYEVG,INR
B873,2025-12-01,14977,Air,ACYJQQO1H4,INR
