id,date,amount,merchant,merchant_clean,reference,currency,source
B296,2025-10-14,777.0,APPLE STORE *0912,apple store 0912,ZJHGV5PHK8,INR,bank
B297,2025-10-12,312.0,ZOMATO_LTD,zomato,UROIZ9VEQY,INR,bank
B298,2025-10-30,778.0,IRCTC POS-TRANS,irctc,QT6LT0U7HT,INR,bank
B299,2025-11-17,810.0,ZOMATO POS-TRANS,zomato,43LDHOZY9B,INR,bank
B300,2025-10-13,2507.0,OLA POS-TRANS,ola,5GD2BNZAAM,INR,bank
B301,2025-10-01,307.0,INDIGO-INC,indigo,7BYHOTJT0L,INR,bank
B302,2025-11-16,193.0,DMART *0912,dmart 0912,EIAAU4E212,INR,bank
B303,2025-10-31,187.0,SWIGGY CORP,swiggy,DL7VC6QTOQ,INR,bank
B304,2025-11-27,1494.0,ZOMATO/ONLINE,zomato,L3CB0T24JI,INR,bank
B305,2025-11-21,1013.0,SWIGGY INDIA_LTD,swiggy,,INR,bank
B306,2025-11-25,1513.0,DMART-INC,dmart,X8YI2FVL95,INR,bank
B307,2025-11-06,798.0,SWIGGY CORP,swiggy,,INR,bank
B308,2025-11-13,817.0,MAKEMYTRIP *0912,makemytrip 0912,NK84TG1VSW,INR,bank
B309,2025-11-29,24983.0,AIR/ONLINE,air,W89ULEC9LO,INR,bank
B310,2025-11-15,476.0,FLIPKART-INC,flipkart,G6OL6LNX6U,INR,bank
B311,2025-11-06,2487.0,SWIGGY-INC,swiggy,O0TEMV7I5O,INR,bank
B312,2025-10-05,14988.0,MYNTRA POS-TRANS,myntra,0GECI4X3E1,INR,bank
B313,2025-11-04,9991.0,UBER *0912,uber 0912,KH11LHIFLZ,INR,bank
B314,2025-10-23,180.0,BOOKMYSHOW-INC,bookmyshow,,INR,bank
B315,2025-10-15,209.0,INDIGO CORP,indigo,YSBPKHFHQI,INR,bank
B316,2025-11-29,517.0,SWIGGY-INC,swiggy,,INR,bank
B317,2025-10-11,1481.0,NETFLIX/ONLINE,netflix,XRNBTF1W14,INR,bank
B318,2025-10-20,202.0,MYNTRA/ONLINE,myntra,HD815KS9RI,INR,bank
B319,2025-10-27,24989.0,APPLESTORE-INC,applestore,PHSYF1B6O6,INR,bank
B320,2025-10-04,2478.0,GOOGLE PLAY_LTD,google play,8IYHJ6YEDQ,INR,bank
B321,2025-11-18,24998.0,BIGBASKET_LTD,bigbasket,I3HF6NEGJG,INR,bank
B322,2025-11-12,10012.0,AMAZON INDIA POS-TRANS,amazon,Z42R2LJ5DK,INR,bank
B323,2025-11-14,1489.0,PAYTM.MALL CORP,paytm mall,TF3A6L3N3E,INR,bank
B324,2025-10-16,4995.0,SWIGGY *0912,swiggy 0912,5R4M6IGUUF,INR,bank
B325,2025-11-03,1002.0,BIGBASKET-INC,bigbasket,WVKUABMIHX,INR,bank
B326,2025-10-17,1013.0,APPLE STORE *0912,apple store 0912,FGGMS2YXEO,INR,bank
B327,2025-11-30,14999.0,INDIGO-INC,indigo,,INR,bank
B328,2025-10-25,2519.0,BIGBASKET INDIA-INC,bigbasket,NBK9NPXJ6U,INR,bank
B329,2025-10-17,996.0,APPLE.STORE CORP,apple store,9WXOJ8STL2,INR,bank
B330,2025-11-04,2479.0,AMAZON.INDIA POS-TRANS,amazon,,INR,bank
B331,2025-10-03,200.0,UBER POS-TRANS,uber,,INR,bank
B332,2025-11-14,823.0,AMAZON INDIA *0912,amazon 0912,QX9EINA9G0,INR,bank
B333,2025-10-10,4984.0,SPOTIFY CORP,spotify,6RR2KDFZ0P,INR,bank
B334,2025-10-14,815.0,UBER_LTD,uber,42XEDZHULV,INR,bank
B335,2025-10-19,5020.0,NETFLIX POS-TRANS,netflix,IIV8TA7MOD,INR,bank
B336,2025-10-01,1476.0,MAKEMYTRIP POS-TRANS,makemytrip,6NS46O9HY5,INR,bank
B337,2025-11-29,521.0,IRCTC CORP,irctc,EDDHSNARJT,INR,bank
B338,2025-11-13,320.0,SWIGGY CORP,swiggy,RD3T1PDLJO,INR,bank
B339,2025-11-16,189.0,INDIGO CORP,indigo,NQNOMC1H01,INR,bank
B340,2025-11-02,807.0,SPOTIFY_LTD,spotify,ONLDRHJQQ3,INR,bank
B341,2025-11-21,14991.0,MYNTRA CORP,myntra,R667HVLEQX,INR,bank
B342,2025-11-26,185.0,INDIGO INDIA/ONLINE,indigo,,INR,bank
B343,2025-10-06,1515.0,BOOKMYSHOW *0912,bookmyshow 0912,,INR,bank
B344,2025-10-01,10022.0,AIR.INDIA POS-TRANS,air,,INR,bank
B345,2025-10-24,288.0,INDIGO_LTD,indigo,M4RSV2W364,INR,bank
B346,2025-10-01,1012.0,MAKEMYTRIP-INC,makemytrip,9RCFDUFYJD,INR,bank
B347,2025-10-12,25004.0,RELIANCE.MART *0912,reliance mart 0912,9MF25OM0GP,INR,bank
B348,2025-11-15,5013.0,SPOTIFY POS-TRANS,spotify,,INR,bank
B349,2025-11-15,316.0,AMAZON INDIA/ONLINE,amazon,KE7PK82HCF,INR,bank
B350,2025-10-27,10010.0,FLIPKART CORP,flipkart,,INR,bank
B351,2025-11-24,2475.0,AIRINDIA *0912,airindia 0912,60UPJIN5C3,INR,bank
B352,2025-10-06,791.0,MYNTRA_LTD,myntra,1N43A8MSH3,INR,bank
B353,2025-10-09,1510.0,AMAZON INDIA INDIA *0912,amazon 0912,E1QCL2A6RM,INR,bank
B354,2025-11-03,24998.0,SWIGGY-INC,swiggy,YEFUQ0RDJ7,INR,bank
B355,2025-10-08,25004.0,SPOTIFY INDIA/ONLINE,spotify,,INR,bank
B356,2025-11-26,2485.0,MYNTRA INDIA-INC,myntra,2V5S2C6KSI,INR,bank
B357,2025-11-12,15009.0,OLA-INC,ola,POR714MBRL,INR,bank
B358,2025-10-21,190.0,GOOGLE PLAY_LTD,google play,E23L5NVVTZ,INR,bank
B359,2025-11-13,508.0,AIRINDIA *0912,airindia 0912,SEIOK1G6UK,INR,bank
B360,2025-10-14,24978.0,OLA POS-TRANS,ola,Y6V6C9BREG,INR,bank
B361,2025-10-13,25014.0,PAYTM MALL-INC,paytm mall,T7ZS0346BZ,INR,bank
B362,2025-11-15,14972.0,SWIGGY *0912,swiggy 0912,WXXOF5JGTC,INR,bank
B363,2025-10-27,14993.0,MYNTRA CORP,myntra,8QH7JE07S2,INR,bank
B364,2025-10-21,25009.0,UBER-INC,uber,6WE84RVO8G,INR,bank
B365,2025-10-30,802.0,SWIGGY-INC,swiggy,PCZS55YBSO,INR,bank
B366,2025-11-28,15007.0,SWIGGY-INC,swiggy,ZAPE3WGYS0,INR,bank
B367,2025-11-19,9997.0,NETFLIX/ONLINE,netflix,CGYSEZIXF6,INR,bank
B368,2025-11-18,2477.0,NETFLIX/ONLINE,netflix,H4AQ8LUXHG,INR,bank
B369,2025-11-16,803.0,PAYTM MALL INDIA-INC,paytm mall,QRA9133CFI,INR,bank
B370,2025-11-15,14983.0,APPLE.STORE CORP,apple store,5D4OOUW3AO,INR,bank
B371,2025-11-10,24994.0,MYNTRA POS-TRANS,myntra,PAQNIZ9D80,INR,bank
B372,2025-11-09,196.0,AIRINDIA-INC,airindia,QT9SSIYD7V,INR,bank
B373,2025-10-27,789.0,RELIANCE *0912,reliance 0912,HJ7TUAH0G1,INR,bank
B374,2025-10-06,211.0,DMART POS-TRANS,dmart,Q182VQ3IRT,INR,bank
B375,2025-10-12,512.0,AMAZON INDIA *0912,amazon 0912,ZZAIKFEJOD,INR,bank
B376,2025-11-22,808.0,NETFLIX INDIA *0912,netflix 0912,N25XO7CB5C,INR,bank
B377,2025-10-11,2497.0,PAYTM MALL INDIA POS-TRANS,paytm mall,ZIY2TZ4XDS,INR,bank
B378,2025-10-08,523.0,AIR INDIA INDIA-INC,air,03YNTNM4RZ,INR,bank
B379,2025-11-30,271.0,MAKEMYTRIP INDIA-INC,makemytrip,EHZCSI2604,INR,bank
B380,2025-10-05,25009.0,OLA-INC,ola,C4E1791HDF,INR,bank
B381,2025-10-23,1009.0,APPLE POS-TRANS,apple,RRH3AS3KF6,INR,bank
B382,2025-10-01,2484.0,APPLE.STORE-INC,apple store,71XBUSBGRR,INR,bank
B383,2025-11-21,4979.0,AIR_LTD,air,,INR,bank
B384,2025-11-27,1471.0,GOOGLEPLAY CORP,googleplay,7GQWPDB685,INR,bank
B385,2025-10-06,14996.0,BOOKMYSHOW POS-TRANS,bookmyshow,F1BF1IWME6,INR,bank
B386,2025-11-28,1492.0,BIGBASKET-INC,bigbasket,3VV41XG2AA,INR,bank
B387,2025-10-18,508.0,MYNTRA_LTD,myntra,9K6XVC5SVG,INR,bank
B388,2025-11-17,502.0,ZOMATO INDIA-INC,zomato,WVWDJ7BL50,INR,bank
B389,2025-10-12,9993.0,UBER POS-TRANS,uber,S2QSJJ69I6,INR,bank
B390,2025-11-16,821.0,RELIANCE.MART *0912,reliance mart 0912,VD37Y6437B,INR,bank
B391,2025-10-21,1513.0,INDIGO_LTD,indigo,J1NHUVB973,INR,bank
B392,2025-11-19,306.0,IRCTC INDIA *0912,irctc 0912,,INR,bank
B393,2025-11-17,2509.0,SWIGGY_LTD,swiggy,AAIGEYCIUX,INR,bank
B394,2025-11-21,9988.0,PAYTM MALL-INC,paytm mall,NZ8BZZDFCE,INR,bank
B395,2025-11-27,9986.0,GOOGLE.PLAY POS-TRANS,google play,90PWXJL8B7,INR,bank
B396,2025-11-17,15010.0,MAKEMYTRIP_LTD,makemytrip,H3AOTGPU2G,INR,bank
B397,2025-11-25,24994.0,MYNTRA POS-TRANS,myntra,69C2180BDI,INR,bank
B398,2025-10-10,14982.0,INDIGO_LTD,indigo,4KL9YU2IUQ,INR,bank
B399,2025-10-10,492.0,GOOGLE PLAY_LTD,google play,2JZGTRSCP4,INR,bank
B400,2025-10-12,508.0,IRCTC/ONLINE,irctc,3JT4DUS6X5,INR,bank
B401,2025-11-17,999.0,INDIGO *0912,indigo 0912,GB3N6SQ8Y1,INR,bank
B402,2025-11-29,516.0,FLIPKART/ONLINE,flipkart,9YOC7LGOE9,INR,bank
B403,2025-11-04,5014.0,NETFLIX CORP,netflix,5VJKLCB81L,INR,bank
B404,2025-10-18,804.0,SWIGGY/ONLINE,swiggy,7LHGDSALL3,INR,bank
B405,2025-11-18,2493.0,MAKEMYTRIP *0912,makemytrip 0912,IAJDO9OJVO,INR,bank
B406,2025-10-15,1507.0,PAYTM MALL INDIA POS-TRANS,paytm mall,,INR,bank
B407,2025-10-07,1484.0,MAKEMYTRIP-INC,makemytrip,,INR,bank
B408,2025-11-18,798.0,RELIANCE_LTD,reliance,Q119IWI1MV,INR,bank
B409,2025-11-17,5011.0,SWIGGY CORP,swiggy,MWP1K0GEDC,INR,bank
B410,2025-10-13,25005.0,MAKEMYTRIP INDIA POS-TRANS,makemytrip,8NNX3KJJQR,INR,bank
B411,2025-10-28,812.0,FLIPKART CORP,flipkart,DGOX1DIM4O,INR,bank
B412,2025-10-07,282.0,DMART POS-TRANS,dmart,,INR,bank
B413,2025-11-07,292.0,BOOKMYSHOW POS-TRANS,bookmyshow,0890CA6TDB,INR,bank
B414,2025-11-20,214.0,BIGBASKET POS-TRANS,bigbasket,ILFMO67HD8,INR,bank
B415,2025-10-08,4977.0,OLA-INC,ola,4CBZB5VZ95,INR,bank
B416,2025-11-18,1010.0,PAYTM/ONLINE,paytm,4C3UEZ75GT,INR,bank
B417,2025-10-21,1011.0,SWIGGY-INC,swiggy,P2EGD63Q85,INR,bank
B418,2025-10-25,207.0,AIR INDIA/ONLINE,air,69CI22RMW6,INR,bank
B419,2025-11-11,5009.0,GOOGLE PLAY *0912,google play 0912,HL7V1JWNVF,INR,bank
B420,2025-10-29,5018.0,AIR INDIA/ONLINE,air,GYG4DTL0SB,INR,bank
B421,2025-10-27,311.0,IRCTC-INC,irctc,JP8O4X6591,INR,bank
B422,2025-10-05,317.0,PAYTM MALL CORP,paytm mall,BZK163JKZV,INR,bank
B423,2025-11-24,25002.0,UBER/ONLINE,uber,1PC2HAP1G6,INR,bank
B424,2025-10-03,15006.0,OLA/ONLINE,ola,,INR,bank
B425,2025-10-30,314.0,BOOKMYSHOW-INC,bookmyshow,FZRIE6A00Z,INR,bank
B426,2025-11-12,814.0,MAKEMYTRIP INDIA POS-TRANS,makemytrip,Z0XJ3VBD6Y,INR,bank
B427,2025-10-16,1488.0,PAYTM/ONLINE,paytm,ZZIAGIOF7K,INR,bank
B428,2025-10-20,502.0,INDIGO_LTD,indigo,5IHSQCJ5IY,INR,bank
B429,2025-10-13,4973.0,SPOTIFY POS-TRANS,spotify,BAOHOS0ENQ,INR,bank
B430,2025-10-05,1514.0,MAKEMYTRIP-INC,makemytrip,HOW9LKV24Z,INR,bank
B431,2025-11-26,193.0,OLA INDIA-INC,ola,SEVLRN2NFT,INR,bank
B432,2025-11-03,10006.0,RELIANCE.MART-INC,reliance mart,6OMAY5MIG0,INR,bank
B433,2025-10-22,5018.0,IRCTC POS-TRANS,irctc,,INR,bank
B434,2025-10-19,1005.0,GOOGLE PLAY *0912,google play 0912,FLQK3NJH3V,INR,bank
B435,2025-11-09,15001.0,IRCTC/ONLINE,irctc,7ZI8BAT2UL,INR,bank
B436,2025-11-03,985.0,RELIANCEMART CORP,reliancemart,1NVJW1LLLP,INR,bank
B437,2025-10-02,484.0,BIGBASKET CORP,bigbasket,3VO884TLFO,INR,bank
B438,2025-11-21,811.0,APPLESTORE-INC,applestore,614T65VKMC,INR,bank
B439,2025-10-09,506.0,MAKEMYTRIP-INC,makemytrip,WUJYMLVVCV,INR,bank
B440,2025-10-22,212.0,APPLE.STORE POS-TRANS,apple store,JK9L55MYPL,INR,bank
B441,2025-10-20,518.0,FLIPKART-INC,flipkart,IKGZVFFBHL,INR,bank
B442,2025-10-05,9993.0,AIR INDIA_LTD,air,0FAC4UF5EG,INR,bank
B443,2025-10-15,1010.0,BIGBASKET-INC,bigbasket,,INR,bank
B444,2025-10-09,1501.0,BOOKMYSHOW/ONLINE,bookmyshow,,INR,bank
B445,2025-10-21,805.0,AIR.INDIA *0912,air 0912,EA9H1WTUK5,INR,bank
B446,2025-11-21,4974.0,SPOTIFY-INC,spotify,SJ2AVHR25A,INR,bank
B447,2025-10-15,14987.0,AIR.INDIA *0912,air 0912,,INR,bank
B448,2025-10-30,990.0,PAYTM.MALL CORP,paytm mall,35C8N2M829,INR,bank
B449,2025-10-18,313.0,AIR INDIA-INC,air,IYEWO2G4L7,INR,bank
B450,2025-10-13,15007.0,NETFLIX POS-TRANS,netflix,21VDZLNAE8,INR,bank
B451,2025-10-25,1513.0,ZOMATO INDIA/ONLINE,zomato,CL50A5AL68,INR,bank
B452,2025-10-31,9997.0,DMART-INC,dmart,6WZHSMGBQO,INR,bank
B453,2025-10-29,4997.0,APPLE STORE_LTD,apple store,06Z40CIVJE,INR,bank
B454,2025-12-01,4990.0,SWIGGY INDIA POS-TRANS,swiggy,KJ14HQX9O8,INR,bank
B455,2025-10-24,15028.0,ZOMATO-INC,zomato,QGKZ1L88HA,INR,bank
B456,2025-10-26,14974.0,SPOTIFY CORP,spotify,78I1F87CIS,INR,bank
B457,2025-10-16,15006.0,PAYTM/ONLINE,paytm,M83XP0R64G,INR,bank
B458,2025-10-19,796.0,NETFLIX *0912,netflix 0912,ZDK27UMQ1T,INR,bank
B459,2025-11-04,2487.0,BOOKMYSHOW-INC,bookmyshow,YINPY73T3M,INR,bank
B460,2025-10-03,800.0,PAYTM CORP,paytm,HNGLMOPVKQ,INR,bank
B461,2025-11-20,2501.0,MAKEMYTRIP/ONLINE,makemytrip,IBR4EJTL7S,INR,bank
B462,2025-10-22,507.0,AMAZON.INDIA/ONLINE,amazon,7D59A9AL0Y,INR,bank
B463,2025-11-29,297.0,GOOGLE PLAY INDIA_LTD,google play,RE8BKDVI2R,INR,bank
B464,2025-11-01,807.0,GOOGLE PLAY/ONLINE,google play,DAVPC092CB,INR,bank
B465,2025-11-12,1517.0,INDIGO INDIA-INC,indigo,MPBE46QEKC,INR,bank
B466,2025-10-20,990.0,MAKEMYTRIP_LTD,makemytrip,KMQOK9RWX9,INR,bank
B467,2025-11-21,812.0,SWIGGY CORP,swiggy,X8LOTV19W0,INR,bank
B468,2025-10-14,192.0,MYNTRA POS-TRANS,myntra,DY1K0WUAGW,INR,bank
B469,2025-11-04,811.0,UBER-INC,uber,SZJZWN7QM0,INR,bank
B470,2025-10-09,9993.0,AMAZON INDIA INDIA-INC,amazon,F7YJXVE50T,INR,bank
B471,2025-10-20,302.0,PAYTM MALL INDIA/ONLINE,paytm mall,ZAP6DPE76M,INR,bank
B472,2025-11-21,14999.0,AMAZON CORP,amazon,V58KZ4SJL8,INR,bank
B473,2025-10-21,783.0,GOOGLE.PLAY-INC,google play,ROZ66MAMDR,INR,bank
B474,2025-10-17,2491.0,AMAZON INDIA CORP,amazon,3E4GJG53CA,INR,bank
B475,2025-10-07,14997.0,NETFLIX INDIA POS-TRANS,netflix,S653NAES6G,INR,bank
B476,2025-10-29,25003.0,OLA_LTD,ola,ZTSU4QJUZ4,INR,bank
B477,2025-10-06,779.0,DMART_LTD,dmart,5LASD6K46S,INR,bank
B478,2025-11-05,15012.0,SPOTIFY/ONLINE,spotify,9KOEW47OHM,INR,bank
B479,2025-11-12,9997.0,FLIPKART INDIA_LTD,flipkart,,INR,bank
B480,2025-11-20,25010.0,MYNTRA POS-TRANS,myntra,2O9MYSXO5L,INR,bank
B481,2025-11-04,5000.0,PAYTMMALL_LTD,paytmmall,KYS0AYBBK4,INR,bank
B482,2025-10-24,825.0,APPLE STORE INDIA_LTD,apple store,5IMWUXBG8E,INR,bank
B483,2025-11-24,24995.0,ZOMATO *0912,zomato 0912,7ES5T5LAPO,INR,bank
B484,2025-10-03,778.0,BIGBASKET INDIA/ONLINE,bigbasket,AQA1J0Y5IS,INR,bank
B485,2025-11-01,515.0,IRCTC INDIA/ONLINE,irctc,Y0H0AFBP3J,INR,bank
B486,2025-11-17,806.0,NETFLIX-INC,netflix,EBIFLGEUEA,INR,bank
B487,2025-10-12,787.0,BOOKMYSHOW INDIA *0912,bookmyshow 0912,EA269S2HMD,INR,bank
B488,2025-11-25,15010.0,GOOGLE.PLAY CORP,google play,XLOY3NEVU0,INR,bank
B489,2025-11-13,10007.0,OLA CORP,ola,C4U7YGYVRV,INR,bank
B490,2025-11-14,513.0,PAYTM MALL/ONLINE,paytm mall,B8YDCJS7W4,INR,bank
B491,2025-11-01,1509.0,BIGBASKET/ONLINE,bigbasket,G67SCW3XKC,INR,bank
B492,2025-11-06,1483.0,PAYTMMALL POS-TRANS,paytmmall,N0NOF0AYM4,INR,bank
B493,2025-11-21,4999.0,NETFLIX CORP,netflix,3G9COS3GUN,INR,bank
B494,2025-10-14,10000.0,AMAZON *0912,amazon 0912,663DXTMPDA,INR,bank
B495,2025-10-08,484.0,NETFLIX *0912,netflix 0912,,INR,bank
B496,2025-10-13,24997.0,BIGBASKET CORP,bigbasket,YHF3CU3UKI,INR,bank
B497,2025-10-22,14974.0,BIGBASKET_LTD,bigbasket,GSMAZ7MQBH,INR,bank
B498,2025-11-24,314.0,SWIGGY CORP,swiggy,PFGE99KNGN,INR,bank
B499,2025-11-05,25007.0,UBER *0912,uber 0912,,INR,bank
B500,2025-10-25,25001.0,FLIPKART POS-TRANS,flipkart,R8F9S9LLO3,INR,bank
B501,2025-10-10,996.0,APPLESTORE/ONLINE,applestore,MDTUNK09IS,INR,bank
B502,2025-10-13,980.0,INDIGO-INC,indigo,165ARU8493,INR,bank
B503,2025-10-12,14991.0,FLIPKART CORP,flipkart,CETVAK7938,INR,bank
B504,2025-10-22,2478.0,OLA POS-TRANS,ola,D1BFTRZBZG,INR,bank
B505,2025-10-20,1497.0,APPLESTORE-INC,applestore,4CXLCHFKW6,INR,bank
B506,2025-11-29,1501.0,OLA_LTD,ola,IRB1RDB7ND,INR,bank
B507,2025-10-30,1004.0,SWIGGY CORP,swiggy,G607HCWHUW,INR,bank
B508,2025-11-14,977.0,UBER-INC,uber,PC125IHDYY,INR,bank
B509,2025-10-29,2510.0,SWIGGY INDIA-INC,swiggy,5J01FMNG6I,INR,bank
B510,2025-10-15,1497.0,AMAZONINDIA *0912,amazonindia 0912,M9AOBS04OX,INR,bank
B511,2025-10-15,982.0,AMAZONINDIA POS-TRANS,amazonindia,QCW01WVQWV,INR,bank
B512,2025-11-10,183.0,DMART_LTD,dmart,CAP7IZ2H9S,INR,bank
B513,2025-12-01,211.0,PAYTM MALL CORP,paytm mall,ZX4FC98MJ5,INR,bank
B514,2025-11-16,990.0,GOOGLE PLAY *0912,google play 0912,,INR,bank
B515,2025-11-02,1516.0,RELIANCE MART CORP,reliance mart,BED6LDPSTS,INR,bank
B516,2025-11-25,1474.0,RELIANCEMART/ONLINE,reliancemart,X2HKTOBD1H,INR,bank
B517,2025-12-01,991.0,MYNTRA INDIA CORP,myntra,M90LMAU4N9,INR,bank
B518,2025-11-02,1009.0,FLIPKART *0912,flipkart 0912,X4OGMEYFK3,INR,bank
B519,2025-10-27,1010.0,GOOGLE.PLAY *0912,google play 0912,931GGAIF9I,INR,bank
B520,2025-11-11,789.0,AIRINDIA CORP,airindia,MKLO9C5NUT,INR,bank
B521,2025-11-01,495.0,MAKEMYTRIP POS-TRANS,makemytrip,5P8O2G6D74,INR,bank
B522,2025-10-19,4977.0,IRCTC INDIA-INC,irctc,1CU4YE2Y7X,INR,bank
B523,2025-11-26,810.0,INDIGO-INC,indigo,BVSEYOVWR4,INR,bank
B524,2025-11-13,14993.0,AIR INDIA_LTD,air,TMQNCSPP7U,INR,bank
B525,2025-11-14,278.0,OLA_LTD,ola,2IKWXUQXYH,INR,bank
B526,2025-10-03,184.0,BIGBASKET_LTD,bigbasket,PA2T55D911,INR,bank
B527,2025-10-08,2477.0,DMART-INC,dmart,3IYI5QKU8P,INR,bank
B528,2025-11-07,9980.0,BOOKMYSHOW_LTD,bookmyshow,IYLCNKV8FY,INR,bank
B529,2025-10-16,995.0,ZOMATO INDIA POS-TRANS,zomato,CREHSPA7IA,INR,bank
B530,2025-10-16,994.0,DMART POS-TRANS,dmart,CV2GSL5POV,INR,bank
B531,2025-11-17,15014.0,UBER INDIA-INC,uber,10QTJEFVP3,INR,bank
B532,2025-10-29,1010.0,APPLE STORE POS-TRANS,apple store,2NHMJWUWOG,INR,bank
B533,2025-10-11,9988.0,DMART/ONLINE,dmart,2F1411BN2Q,INR,bank
B534,2025-11-28,24991.0,AMAZONINDIA CORP,amazonindia,3L4YWV89MB,INR,bank
B535,2025-10-14,9995.0,DMART POS-TRANS,dmart,9ZE6XR2SIV,INR,bank
B536,2025-10-26,819.0,SWIGGY_LTD,swiggy,C4KOTNQ500,INR,bank
B537,2025-10-14,10007.0,PAYTM MALL INDIA POS-TRANS,paytm mall,CWAK6KMURH,INR,bank
B538,2025-11-06,4992.0,BIGBASKET INDIA CORP,bigbasket,RVV42B85X7,INR,bank
B539,2025-10-28,25003.0,BIGBASKET *0912,bigbasket 0912,RHRZ5XNA0X,INR,bank
B540,2025-10-22,2504.0,DMART *0912,dmart 0912,J4PDX6A1O6,INR,bank
B541,2025-10-16,1004.0,SPOTIFY CORP,spotify,05YVDVFCKV,INR,bank
B542,2025-11-23,4993.0,AIR *0912,air 0912,2EILOH68B0,INR,bank
B543,2025-10-23,2513.0,MAKEMYTRIP INDIA-INC,makemytrip,81VJDVKIZD,INR,bank
B544,2025-11-14,273.0,NETFLIX *0912,netflix 0912,U80H4VS61Z,INR,bank
B545,2025-10-12,4987.0,APPLE POS-TRANS,apple,RVECHWJ68H,INR,bank
B546,2025-11-22,15004.0,BOOKMYSHOW/ONLINE,bookmyshow,M8J26322WF,INR,bank
B547,2025-11-18,509.0,IRCTC POS-TRANS,irctc,AONF5P8W6T,INR,bank
B548,2025-10-06,790.0,BIGBASKET-INC,bigbasket,WZGB7HKPIE,INR,bank
B549,2025-10-18,493.0,APPLE/ONLINE,apple,0YRTNJWD7X,INR,bank
B550,2025-11-01,4997.0,GOOGLE PLAY/ONLINE,google play,2F0CPR388O,INR,bank
B551,2025-10-30,201.0,IRCTC *0912,irctc 0912,,INR,bank
B552,2025-10-05,199.0,MYNTRA INDIA *0912,myntra 0912,J45NUMBEUZ,INR,bank
B553,2025-11-03,10000.0,BOOKMYSHOW *0912,bookmyshow 0912,RG648ALKO2,INR,bank
B554,2025-10-13,10001.0,DMART/ONLINE,dmart,Z5DT8OXW7B,INR,bank
B555,2025-10-27,497.0,GOOGLE.PLAY/ONLINE,google play,FAZLM0FB8K,INR,bank
B556,2025-11-28,281.0,BOOKMYSHOW/ONLINE,bookmyshow,C8L7VN9LHD,INR,bank
B557,2025-11-26,5005.0,IRCTC INDIA POS-TRANS,irctc,ACN3A8DTL7,INR,bank
B558,2025-10-02,988.0,NETFLIX_LTD,netflix,90I2LTJ845,INR,bank
B559,2025-11-07,14990.0,IRCTC_LTD,irctc,5YTP3CXL46,INR,bank
B560,2025-11-14,209.0,GOOGLE PLAY CORP,google play,NTE9KLQSMW,INR,bank
B561,2025-11-18,218.0,RELIANCE MART INDIA CORP,reliance mart,O6ZDMLC6KD,INR,bank
B562,2025-11-08,479.0,APPLESTORE_LTD,applestore,YX8GE8NSZI,INR,bank
B563,2025-10-21,25013.0,NETFLIX_LTD,netflix,DOLXPFYHGW,INR,bank
B564,2025-11-02,223.0,SWIGGY CORP,swiggy,,INR,bank
B565,2025-11-24,804.0,OLA-INC,ola,ATEG2474A5,INR,bank
B566,2025-11-10,5014.0,ZOMATO_LTD,zomato,UXX3DWI60G,INR,bank
B567,2025-11-27,14986.0,IRCTC *0912,irctc 0912,T1RZWWFUMQ,INR,bank
B568,2025-11-15,10012.0,IRCTC-INC,irctc,AFJ7JQ322Z,INR,bank
B569,2025-11-03,993.0,NETFLIX/ONLINE,netflix,B89SWSEJMO,INR,bank
B570,2025-10-16,10012.0,ZOMATO *0912,zomato 0912,4016L3RMGP,INR,bank
B571,2025-11-17,1504.0,APPLE STORE INDIA-INC,apple store,Y0Z1QT5AAG,INR,bank
B572,2025-11-17,292.0,DMART POS-TRANS,dmart,8TUNS1PDSO,INR,bank
B573,2025-11-18,10016.0,ZOMATO CORP,zomato,K166M8U8YB,INR,bank
B574,2025-10-05,283.0,SPOTIFY/ONLINE,spotify,G9VRZ72WZ1,INR,bank
B575,2025-10-04,989.0,ZOMATO/ONLINE,zomato,4393DN7DO8,INR,bank
B576,2025-10-15,1502.0,ZOMATO POS-TRANS,zomato,DHTKRCNDIK,INR,bank
B577,2025-11-01,15014.0,SWIGGY CORP,swiggy,TAFYBIBRB4,INR,bank
B578,2025-11-27,10019.0,SPOTIFY/ONLINE,spotify,ART36XYGBL,INR,bank
B579,2025-11-30,15011.0,APPLESTORE/ONLINE,applestore,XJ9Z06Z0LN,INR,bank
B580,2025-11-09,492.0,NETFLIX INDIA-INC,netflix,CS4TG67796,INR,bank
B581,2025-10-16,2487.0,IRCTC *0912,irctc 0912,T873U8HLEM,INR,bank
B582,2025-10-21,805.0,AIR INDIA/ONLINE,air,BZDVHXQJLW,INR,bank
B583,2025-10-03,1010.0,MYNTRA/ONLINE,myntra,9C3QIWRLGV,INR,bank
B584,2025-11-03,1506.0,PAYTM MALL POS-TRANS,paytm mall,EZ16PDNV54,INR,bank
B585,2025-10-22,797.0,MAKEMYTRIP CORP,makemytrip,LHX4C3VMDQ,INR,bank
B586,2025-10-30,1520.0,BOOKMYSHOW INDIA/ONLINE,bookmyshow,GAXN2A5GUR,INR,bank
B587,2025-11-16,10024.0,RELIANCE MART-INC,reliance mart,FI4XZV0UA6,INR,bank
B588,2025-11-18,179.0,AIR INDIA INDIA *0912,air 0912,2SOPIV1C3Q,INR,bank
