id,date,amount,merchant,reference,currency
L437,2025-11-26,514,Reliance Mart,4VFI3WXOQ9,INR
L438,2025-10-02,200,Paytm Mall,94O4LXQKAR,INR
L439,2025-11-01,10002,Amazon India,DYUJJY95Y5,INR
L440,2025-11-06,1517,Amazon India,UHAAWPEO59,INR
L441,2025-10-07,24981,Myntra,ZRXQTUCLXS,INR
L442,2025-10-17,2503,Uber,494DJJU68U,INR
L443,2025-10-17,497,BookMyShow,1B3WK5T9YB,INR
L444,2025-11-23,289,IndiGo,3HYWHUXPF5,INR
L445,2025-11-03,25002,IRCTC,MYS4MQY114,INR
L446,2025-11-21,804,IndiGo,5GKVS7YJCE,INR
L447,2025-11-19,185,IndiGo,FS35STKHRM,INR
L448,2025-10-13,784,Google Play,NEF4KAZPIZ,INR
L449,2025-11-07,9995,Swiggy,UMCMACPWUJ,INR
L450,2025-11-09,24995,DMart,7FJB2XYGFF,INR
L451,2025-10-15,483,Apple Store,8HR2C1IETS,INR
L452,2025-10-26,2519,Spotify,MG629XL9Z9,INR
L453,2025-10-13,2502,Apple Store,BU2VSDUXA2,INR
L454,2025-10-22,488,Apple Store,C54OLNEG33,INR
L455,2025-10-26,207,Swiggy,2JT468MCVC,INR
L456,2025-11-13,14995,Ola,UHFO9MQ0JU,INR
L457,2025-10-15,2491,Air India,U8NNV5R28R,INR
L458,2025-11-22,994,Spotify,07TI3X2CUR,INR
L459,2025-10-28,198,Google Play,OUXD1B5V9L,INR
L460,2025-10-18,1494,Zomato,0FRW2S85YX,INR
L461,2025-11-05,5019,Zomato,2F14Z42R4Z,INR
L462,2025-10-15,10001,Air India,QK0TSIWEMI,INR
L463,2025-10-01,502,MakeMyTrip,TCHOQQJPCO,INR
L464,2025-11-11,10000,Amazon India,WHEDJ2XR0S,INR
L465,2025-11-11,5008,IndiGo,KPAZ413FXG,INR
L466,2025-10-01,9988,Myntra,ATICFL3HSA,INR
L467,2025-11-30,10002,IRCTC,9HCL7KLB6D,INR
L468,2025-11-06,9986,BookMyShow,GJUEKKXKG6,INR
L469,2025-11-30,9999,Paytm Mall,T721C283LK,INR
L470,2025-11-22,25016,Air India,9X4AG0331S,INR
L471,2025-11-14,25019,Amazon India,GW37V65ETM,INR
L472,2025-10-22,319,Spotify,JJWC3RXXX5,INR
L473,2025-10-21,14985,DMart,TUB1MJY9KP,INR
L474,2025-10-02,288,Paytm Mall,XBALG78WW8,INR
L475,2025-10-03,781,MakeMyTrip,XX3J189MC2,INR
L476,2025-11-12,1504,Swiggy,D6YM082HNN,INR
L477,2025-11-23,24984,Swiggy,9HVI0UX0UM,INR
L478,2025-11-10,802,Amazon India,BB12A63WYI,INR
L479,2025-11-24,305,Swiggy,PFGE99KNGN,INR
L480,2025-10-12,9996,Air India,4USTRT3TF4,INR
L481,2025-10-28,14980,Paytm Mall,7IY6HPREVG,INR
L482,2025-11-26,783,Netflix,URXTZNRKMC,INR
L483,2025-10-06,14992,Myntra,86EQWIARW3,INR
L484,2025-10-01,9981,Google Play,VWPIPTOBZI,INR
L485,2025-10-31,25004,Netflix,WLI1B2CGLX,INR
L486,2025-10-19,799,IRCTC,L663P5UXEK,INR
L487,2025-10-17,4988,Apple Store,O1X3ESPPTB,INR
L488,2025-10-28,5018,Flipkart,FY2LH6LHD6,INR
L489,2025-11-22,215,Google Play,PIL1LR5M41,INR
L490,2025-11-14,818,Swiggy,1YUISY8XBK,INR
L491,2025-11-26,4995,IRCTC,6N3QJXJILU,INR
L492,2025-11-06,997,Ola,BWXZWHGCKG,INR
L493,2025-10-28,4999,IRCTC,FEXUT8E0HA,INR
L494,2025-10-25,813,Apple Store,F2TVOJ9QVT,INR
L495,2025-10-26,512,BookMyShow,9W6PBU2MNI,INR
L496,2025-11-21,180,Netflix,A134Y68GQC,INR
L497,2025-10-08,279,Reliance Mart,WBT3K53V10,INR
L498,2025-10-30,2489,Flipkart,79WTBQSKHH,INR
L499,2025-11-14,991,MakeMyTrip,V5CJIQ5L00,INR
L500,2025-10-18,4981,Paytm Mall,RMW12S0MOO,INR
L501,2025-10-12,1485,Myntra,OJ3WK7B5LA,INR
L502,2025-10-29,503,MakeMyTrip,54MQBU6KO0,INR
L503,2025-11-15,991,Uber,DXNNI6GX4L,INR
L504,2025-11-22,9993,Zomato,TK96Q3PYOR,INR
L505,2025-11-10,218,MakeMyTrip,YK0R63V9OW,INR
L506,2025-11-23,14992,Netflix,UDWAPKY5MX,INR
L507,2025-10-20,14991,MakeMyTrip,IKHLCH0JXW,INR
L508,2025-11-20,5009,Apple Store,34HB8VL8KV,INR
L509,2025-11-09,994,Reliance Mart,8PENL490VA,INR
L510,2025-10-23,1001,Apple Store,ZKVGPYBAF0,INR
L511,2025-11-02,989,Reliance Mart,OCM86YTFRR,INR
L512,2025-10-03,10003,Google Play,GCZCHSDRNN,INR
L513,2025-10-11,1007,Paytm Mall,RJRQJXQ0UX,INR
L514,2025-11-30,15011,Netflix,7UTTS2VC6E,INR
L515,2025-11-17,180,Air India,2SOPIV1C3Q,INR
L516,2025-10-10,4985,Zomato,DIY6QPVHRQ,INR
L517,2025-11-11,2482,MakeMyTrip,L92XMS1V0E,INR
L518,2025-10-12,986,Amazon India,SHSFSS8YOA,INR
L519,2025-11-16,2499,Netflix,X5G2XHUF2F,INR
L520,2025-11-04,15004,Air India,X2RYW5OV37,INR
L521,2025-10-26,295,MakeMyTrip,A69SCRHV6Z,INR
L522,2025-11-07,14986,IRCTC,5YTP3CXL46,INR
L523,2025-10-02,2486,Google Play,ZA7TL5J8SX,INR
L524,2025-10-10,2503,Flipkart,QQ56WZDQKE,INR
L525,2025-10-25,25002,BigBasket,00922VQQPD,INR
L526,2025-11-16,24987,IndiGo,SEEXABAQX9,INR
L527,2025-11-16,2492,Myntra,QKWMWE08CX,INR
L528,2025-11-21,981,Air India,8RTAORZ02D,INR
L529,2025-11-04,179,Flipkart,31EGCN5587,INR
L530,2025-11-04,25001,Google Play,F67W6T4EMA,INR
L531,2025-11-04,2502,Paytm Mall,DNWFTLBRMR,INR
L532,2025-10-20,24984,DMart,4V9HO7VLPJ,INR
L533,2025-11-15,296,Swiggy,BTEFMUSKJH,INR
L534,2025-10-14,1509,Zomato,DHTKRCNDIK,INR
L535,2025-10-11,1485,Spotify,ZOUF3F1V5A,INR
L536,2025-11-16,991,DMart,3UGRR7ASSP,INR
L537,2025-11-11,14994,Ola,UFQKTM3TX3,INR
L538,2025-10-02,14993,IRCTC,9QBCG4UKTJ,INR
L539,2025-10-11,480,Zomato,K0U76YGX2I,INR
L540,2025-11-09,201,IRCTC,AK25L85OWM,INR
L541,2025-11-29,790,BigBasket,I8BO56O2UF,INR
L542,2025-11-30,216,Zomato,G49NOR61NB,INR
L543,2025-10-28,979,Swiggy,VX4URINATC,INR
L544,2025-10-29,2479,Netflix,BM98B0KT37,INR
L545,2025-11-02,807,Google Play,DAVPC092CB,INR
L546,2025-10-12,509,IRCTC,LNBBWBHIUY,INR
L547,2025-10-11,10018,MakeMyTrip,LCPRHLOO91,INR
L548,2025-10-23,5003,BookMyShow,J19SZ4DYDW,INR
L549,2025-10-27,9984,BigBasket,X0UVDFNY4L,INR
L550,2025-10-18,1484,DMart,5Y5AHDTPA1,INR
L551,2025-10-21,5018,BigBasket,TK1RT8ONFZ,INR
L552,2025-11-06,196,Spotify,TKAAXM34YN,INR
L553,2025-10-17,10005,BigBasket,0YWB3Y5SR9,INR
L554,2025-11-27,507,IndiGo,D6F7IQZMO2,INR
L555,2025-10-24,10008,Netflix,ED7CWQSAL6,INR
L556,2025-11-04,10013,Flipkart,TD1W7N5Q5O,INR
L557,2025-11-05,497,Zomato,O66PHNNEJC,INR
L558,2025-10-25,798,Uber,VWIU7J324S,INR
L559,2025-10-31,10006,DMart,6WZHSMGBQO,INR
L560,2025-10-06,289,DMart,QGB7YBN93D,INR
L561,2025-11-07,218,Amazon India,PHN6W20GRR,INR
L562,2025-10-03,315,MakeMyTrip,NZV9CQ3RKF,INR
L563,2025-11-29,15008,IndiGo,XGS5R15WTB,INR
L564,2025-10-04,804,Ola,VUAWLX96S4,INR
L565,2025-11-04,980,DMart,AJZ8YN91DC,INR
L566,2025-10-26,15017,Swiggy,MGBGKMMTDK,INR
L567,2025-10-30,318,Paytm Mall,TJ43J56MIP,INR
L568,2025-10-06,9985,BigBasket,1A34V39MPN,INR
L569,2025-10-11,300,Myntra,OHE47PGKQM,INR
L570,2025-11-25,311,Apple Store,WBDS6YXWQI,INR
L571,2025-10-21,4996,Uber,N98CSLXUMJ,INR
L572,2025-10-10,1010,Uber,6ZSRMKEGN0,INR
L573,2025-11-15,996,Swiggy,YXO7428B9J,INR
L574,2025-10-18,1506,Reliance Mart,NFU0K03W7S,INR
L575,2025-11-08,10018,IndiGo,5TAIJ1ZVZ6,INR
L576,2025-11-30,1492,Google Play,NTNTJQCNB8,INR
L577,2025-10-09,985,MakeMyTrip,FPSNU0W61Y,INR
L578,2025-11-30,2508,Paytm Mall,GK3PD1VVGI,INR
L579,2025-10-07,490,Flipkart,NNGKK4T4EX,INR
L580,2025-10-30,15003,BookMyShow,FQ760CVZ4P,INR
L581,2025-10-18,15019,IRCTC,0ONII6AYI9,INR
L582,2025-11-19,196,Swiggy,7DJO23JEZM,INR
L583,2025-11-27,15007,Amazon India,VYRAC7KF7L,INR
L584,2025-10-31,292,Air India,Z41YD2YPM2,INR
L585,2025-10-09,794,Spotify,UNAFH65PBT,INR
L586,2025-10-08,1483,DMart,ZAY0SQ3JN7,INR
L587,2025-11-21,2515,Spotify,M1CPDKRHPV,INR
L588,2025-10-05,4987,IRCTC,5NAE9SZBKJ,INR
L589,2025-11-16,1001,IRCTC,MPHIA2ANOD,INR
L590,2025-10-29,1511,Ola,ZQ3O88IH48,INR
L591,2025-10-03,25008,Reliance Mart,QDAEANB7V7,INR
L592,2025-11-08,294,Spotify,DVRWUJFMAU,INR
L593,2025-11-14,2493,IRCTC,KYDBYSC7HW,INR
L594,2025-11-30,1487,Swiggy,CNMNC3N47Z,INR
L595,2025-11-07,218,Amazon India,W8EROM4EXZ,INR
L596,2025-11-02,24988,Uber,0RQG1HR7G8,INR
L597,2025-10-01,803,Amazon India,111SQ7A9D9,INR
L598,2025-10-08,14993,BigBasket,C1BS78ENZM,INR
L599,2025-11-17,9996,Apple Store,N867ASV82E,INR
L600,2025-10-28,207,DMart,H03WL1FE40,INR
L601,2025-11-09,1516,Apple Store,4PX3TTT7MX,INR
L602,2025-11-20,5004,Google Play,Q1T7KEKOOI,INR
L603,2025-11-14,317,Myntra,WI69499UUX,INR
L604,2025-11-19,1483,Zomato,TOOQ5FAEUV,INR
L605,2025-10-11,2505,Uber,BA6KNJJ527,INR
L606,2025-10-22,216,Flipkart,4G9YYWVX95,INR
L607,2025-11-07,180,Spotify,5YLZ13687C,INR
L608,2025-11-26,2515,Zomato,FXHVHI71PU,INR
L609,2025-10-05,1504,Uber,OFUT39M0C9,INR
L610,2025-10-13,294,Spotify,EI4MT6S5ES,INR
L611,2025-10-23,5002,Reliance Mart,7K9WXJD4TD,INR
L612,2025-11-20,991,Flipkart,Q0GAQ0YFDJ,INR
L613,2025-11-28,198,Flipkart,UM2N01FW8P,INR
L614,2025-11-07,2482,Google Play,2FEB3G4R51,INR
L615,2025-10-25,25002,Ola,5C788LMYPI,INR
L616,2025-10-10,179,Reliance Mart,F6Z0775ST4,INR
L617,2025-11-14,14999,Air India,TMQNCSPP7U,INR
L618,2025-11-21,1016,Uber,ET7Y4VVRAK,INR
L619,2025-11-10,24981,Spotify,T6HK4L8GEF,INR
L620,2025-11-08,509,Reliance Mart,663RBPXV5R,INR
L621,2025-11-08,504,Reliance Mart,IRPCWLZ24G,INR
L622,2025-10-03,795,Spotify,QSQ1MK9MCU,INR
L623,2025-10-15,491,Amazon India,ZR5SA3AXZB,INR
L624,2025-10-31,5014,Paytm Mall,IPMIYWZ5ET,INR
L625,2025-10-25,490,Myntra,Z4D0BDPQQI,INR
L626,2025-10-03,988,IRCTC,7463P3IAST,INR
L627,2025-11-06,10001,Zomato,QKBEAPS6WD,INR
L628,2025-11-04,209,Spotify,8MTCD7OKN6,INR
L629,2025-10-08,1510,Paytm Mall,LOGVRN5AJ3,INR
L630,2025-10-18,511,MakeMyTrip,G1Z8MYT7WI,INR
L631,2025-10-07,517,Myntra,L3XTCJEY26,INR
L632,2025-10-11,503,Reliance Mart,VA1YA0DFM1,INR
L633,2025-11-22,2519,BookMyShow,OP1YOWN13V,INR
L634,2025-10-23,492,Netflix,KDL9ERQNOL,INR
L635,2025-11-17,4989,Flipkart,QZRRGT1YRP,INR
L636,2025-11-24,188,BigBasket,OAFOPG8L2F,INR
L637,2025-11-28,14993,Flipkart,VRB4IE8KXL,INR
L638,2025-11-16,193,Myntra,DZY8NM8JWV,INR
L639,2025-10-07,817,Ola,3BIJ68PY55,INR
L640,2025-10-31,2486,Paytm Mall,K4H87HG6NR,INR
L641,2025-11-19,25001,Spotify,E2ORDGVOA0,INR
L642,2025-10-14,998,Reliance Mart,R16N88J0AA,INR
L643,2025-10-09,799,DMart,F3FBTLROE0,INR
L644,2025-11-12,5003,DMart,QFIHNF682D,INR
L645,2025-10-10,187,BigBasket,C37DVF1ZLU,INR
L646,2025-11-13,4995,Spotify,5TJTJLNOD6,INR
L647,2025-10-24,15005,Amazon India,1VOS4YBJIH,INR
L648,2025-11-23,1505,Ola,U5XIPZMPXT,INR
L649,2025-10-30,979,Spotify,UEI6AKC7GU,INR
L650,2025-10-07,785,Google Play,MKFYA3IXLS,INR
L651,2025-11-20,1517,Flipkart,PAW80JN9HZ,INR
L652,2025-10-10,783,IRCTC,J9544GOM7L,INR
L653,2025-11-14,2489,Apple Store,PLRX9O1Z46,INR
L654,2025-10-19,2504,IRCTC,70NFEI1TJ3,INR
L655,2025-10-13,10017,Air India,V42NBV8218,INR
L656,2025-11-12,202,Apple Store,2XVUDIPN8R,INR
L657,2025-10-08,513,Flipkart,QQZKT5Y2F1,INR
L658,2025-10-24,14982,Myntra,MCCQ5JDYMU,INR
L659,2025-10-29,2485,IndiGo,D1DFIK51GL,INR
L660,2025-11-09,14994,DMart,OL5USEEA76,INR
L661,2025-10-04,508,Air India,7OMZMM0QWC,INR
L662,2025-11-22,15010,DMart,AQ74TZ6BD9,INR
L663,2025-10-30,301,Swiggy,VIHAJX859H,INR
L664,2025-10-02,4986,Swiggy,AUZ2JM1JUO,INR
L665,2025-11-28,1490,IRCTC,1P9UN17QTD,INR
L666,2025-10-04,490,Spotify,5FGHSRD9AL,INR
L667,2025-11-01,1008,Zomato,NDBZHGGQQG,INR
L668,2025-10-03,5010,Paytm Mall,GSX0I5E1HG,INR
L669,2025-11-25,24999,Myntra,69C2180BDI,INR
L670,2025-11-10,790,Spotify,9VAKDONP0R,INR
L671,2025-10-11,24983,Paytm Mall,8BU2ZHXM1B,INR
L672,2025-11-01,981,Air India,YM03SMWBW6,INR
L673,2025-10-11,15011,Flipkart,M2T8YCTO45,INR
L674,2025-10-17,1511,BigBasket,2UW6JY1GAR,INR
L675,2025-11-02,2516,Netflix,B7LZ367TV8,INR
L676,2025-10-06,9996,Ola,9I0MV9OA5I,INR
L677,2025-10-07,801,Google Play,QLI0COTQOU,INR
L678,2025-10-03,4994,IRCTC,S84TF0L2HK,INR
L679,2025-10-13,1019,Google Play,JQAOYK1RWT,INR
L680,2025-11-28,1499,DMart,A8KPLT5Q62,INR
L681,2025-11-19,2490,MakeMyTrip,IAJDO9OJVO,INR
L682,2025-11-01,9989,IndiGo,TY80BDDPMW,INR
L683,2025-10-21,9988,IRCTC,4U8ASM8LDG,INR
L684,2025-10-12,300,Reliance Mart,T2XGIA9PB4,INR
L685,2025-11-03,1013,Netflix,OBUMAQKW5Z,INR
L686,2025-10-31,814,DMart,PBL2VOUC1O,INR
L687,2025-10-01,2494,Spotify,6NPD6I22G0,INR
L688,2025-10-10,496,Flipkart,TM6KBKMU3S,INR
L689,2025-10-14,9980,DMart,NMCR2Z19I5,INR
L690,2025-11-10,2499,IndiGo,CU3WIHQSI1,INR
L691,2025-11-06,1510,Uber,W1ARY3FL7E,INR
L692,2025-11-02,794,IRCTC,VLGBYV4KFK,INR
L693,2025-11-12,196,Ola,XAS0HDIR6L,INR
L694,2025-11-07,2489,DMart,BV9BBSWPDP,INR
L695,2025-11-20,797,Amazon India,NF94M3WF01,INR
L696,2025-11-08,819,Amazon India,YK5GFMCWPK,INR
L697,2025-10-25,804,BigBasket,RDNPYIDB5P,INR
L698,2025-11-25,5018,Myntra,JBHZBSNVNI,INR
L699,2025-11-01,25002,Swiggy,6AJHQ2MBQP,INR
L700,2025-10-14,1494,Flipkart,OO4ANF4PQY,INR
L701,2025-10-29,487,IRCTC,110606892P,INR
L702,2025-11-04,296,BigBasket,SFAGKNMKZN,INR
L703,2025-11-30,980,Netflix,F42F7E0ES6,INR
L704,2025-10-13,1002,Google Play,RMATFFFYX7,INR
L705,2025-11-19,1493,Zomato,L5OVGW9V2S,INR
L706,2025-10-29,25000,Ola,ZTSU4QJUZ4,INR
L707,2025-10-16,1498,Zomato,TJAJCNRB8Y,INR
L708,2025-10-01,191,Zomato,9QKOYK17NG,INR
L709,2025-10-03,2490,Amazon India,UT4ANWLQ77,INR
L710,2025-10-12,14986,Apple Store,0LERN0Y7FS,INR
L711,2025-10-20,4989,Paytm Mall,VMPHC0R67T,INR
L712,2025-11-11,280,IRCTC,8ZB7SDUED9,INR
L713,2025-10-29,1000,Ola,PFISEHMRSE,INR
L714,2025-11-07,302,DMart,HT8B9IXF3B,INR
L715,2025-11-18,10000,Uber,HXC7A1N5JO,INR
L716,2025-11-10,998,IRCTC,R9LGYL71TK,INR
L717,2025-10-06,4988,Uber,MS8C8A2UV0,INR
L718,2025-11-06,304,Ola,PW60BJWT73,INR
L719,2025-11-30,4994,Uber,FH7R4U9QN3,INR
L720,2025-11-25,1019,Zomato,4FALVHMC3F,INR
L721,2025-10-26,212,Air India,JOAMEXJO7B,INR
L722,2025-11-04,313,BigBasket,LINT1XS4CM,INR
L723,2025-11-28,4989,DMart,UMGEYMI2H1,INR
L724,2025-11-24,282,Zomato,03XHMTW7VG,INR
L725,2025-11-11,4985,MakeMyTrip,M5VIF66QR4,INR
L726,2025-10-15,1011,IRCTC,4MAUBX068B,INR
L727,2025-10-08,2498,Air India,EPBJ9RGBW5,INR
L728,2025-10-27,1514,Ola,FILNPTN0I2,INR
L729,2025-10-12,501,MakeMyTrip,F5R9VRJXMG,INR
L730,2025-11-26,205,Paytm Mall,5AO7Q2SDKR,INR
L731,2025-11-30,996,Amazon India,OZERFG28Z7,INR
L732,2025-11-10,24983,Uber,BCJNZIHH6O,INR
L733,2025-11-20,285,Google Play,CEA1IUQ0MC,INR
L734,2025-11-03,518,Paytm Mall,9MJRL12G9T,INR
L735,2025-10-30,1011,Swiggy,FD4U3YY5YO,INR
L736,2025-11-15,209,Google Play,9JI1THM86C,INR
L737,2025-10-11,5001,Air India,NZZGOPE3KD,INR
L738,2025-11-04,1486,Swiggy,AM7WU9USW8,INR
L739,2025-10-16,15000,Paytm Mall,M83XP0R64G,INR
L740,2025-11-17,4985,Zomato,QR87R5HKNH,INR
L741,2025-10-08,14994,BookMyShow,45NYU8VWTZ,INR
L742,2025-11-06,482,Google Play,2XAVR63UBY,INR
L743,2025-10-29,4987,Apple Store,06Z40CIVJE,INR
L744,2025-11-09,307,Reliance Mart,FUY0AM3KCK,INR
L745,2025-10-18,1502,Flipkart,1HAN7AU8VK,INR
L746,2025-11-27,2509,Uber,8S5NYUM8H1,INR
L747,2025-10-11,15010,Amazon India,6EVQQW5AFF,INR
L748,2025-11-22,25019,Flipkart,08KBTBC54H,INR
L749,2025-10-31,808,Swiggy,KNM4VA7P7V,INR
L750,2025-11-07,25008,Spotify,24JU005F5R,INR
L751,2025-11-28,2503,BigBasket,6XN4UPNZWI,INR
L752,2025-10-28,510,Google Play,7RRBQ1PUK8,INR
L753,2025-10-04,1492,Myntra,DA0OUVDVYV,INR
L754,2025-10-30,196,Google Play,1GKH04COHV,INR
L755,2025-11-30,4988,Myntra,BC82GZ6ASH,INR
L756,2025-11-22,2504,BookMyShow,F1WJZRPSAG,INR
L757,2025-11-26,493,Swiggy,IEBE2D646N,INR
L758,2025-10-15,505,Uber,CMSR4K4RPK,INR
L759,2025-10-03,15005,DMart,8I6SSLCXJJ,INR
L760,2025-10-19,2512,Amazon India,EXBPIOWNR4,INR
L761,2025-10-13,313,Flipkart,R1ZSH3YJ8C,INR
L762,2025-11-19,212,BigBasket,H1FKHYIZQ8,INR
L763,2025-11-20,2506,DMart,JEJI9A47T8,INR
L764,2025-10-11,15001,Zomato,1RHECV1EXY,INR
L765,2025-10-04,312,Air India,VZQNDURTGS,INR
L766,2025-10-24,1505,Ola,KEUPNQ9EAQ,INR
L767,2025-11-12,198,DMart,ZOAJCRZLCM,INR
L768,2025-10-20,818,Netflix,7TZ7VG94IN,INR
L769,2025-10-04,816,BigBasket,4SZTK01JC4,INR
L770,2025-10-18,2511,Swiggy,U7XN1MI6Q1,INR
L771,2025-11-07,14991,BigBasket,N0IZZ89YYZ,INR
L772,2025-11-28,281,DMart,UHHRW54DZI,INR
L773,2025-11-23,815,IndiGo,1C2YT0IT22,INR
L774,2025-10-04,979,Zomato,4393DN7DO8,INR
L775,2025-10-04,1512,Swiggy,KG9Y79M5I0,INR
L776,2025-11-12,1489,IndiGo,2SSXY1M1NU,INR
L777,2025-10-14,9979,Amazon India,FK6NTEHWME,INR
L778,2025-11-19,10002,Swiggy,28PYIJ6M9Q,INR
L779,2025-10-24,14980,DMart,4FA9JJL61X,INR
L780,2025-11-17,10015,MakeMyTrip,EO8V4HT2M7,INR
L781,2025-10-26,780,Netflix,ZRD8DV9BFX,INR
L782,2025-10-27,14983,MakeMyTrip,E5ACLR19DJ,INR
L783,2025-11-16,2489,Google Play,WOLJXYXDZH,INR
L784,2025-10-10,787,BookMyShow,5PY8A6ODLV,INR
L785,2025-10-07,25000,Ola,IC6IFI96FS,INR
L786,2025-10-31,301,IndiGo,FASGLMAE1X,INR
L787,2025-11-18,801,Zomato,43LDHOZY9B,INR
L788,2025-10-14,1489,BigBasket,4MGHASOM40,INR
L789,2025-11-14,212,Zomato,E6UXM0LK9D,INR
L790,2025-10-18,812,Swiggy,7LHGDSALL3,INR
L791,2025-11-13,14990,Apple Store,UPTNP9PCF0,INR
L792,2025-11-02,14994,Myntra,07ZMLAC3NZ,INR
L793,2025-11-11,787,Air India,MKLO9C5NUT,INR
L794,2025-11-29,15007,Apple Store,XJ9Z06Z0LN,INR
L795,2025-11-03,2492,Spotify,FAU9YSRR68,INR
L796,2025-10-16,206,Zomato,GFVRQNY34H,INR
L797,2025-10-18,486,Netflix,SIM5IJY6N5,INR
L798,2025-11-20,4986,Flipkart,NNZDY6AV15,INR
L799,2025-11-28,2514,Amazon India,LJBIA87EN6,INR
L800,2025-10-18,818,BigBasket,4753CDQGL9,INR
L801,2025-11-03,4992,Paytm Mall,D1P529URAK,INR
L802,2025-11-04,301,Spotify,E3OUK7UN4U,INR
L803,2025-10-26,24997,BigBasket,JGPFHN7G2N,INR
L804,2025-11-19,301,Paytm Mall,QXKHL3S1C7,INR
L805,2025-10-24,1011,Amazon India,YMXIF3U670,INR
L806,2025-11-08,14979,Spotify,9XWGMKUMNQ,INR
L807,2025-11-20,10007,Netflix,HLRVTWZZ6W,INR
L808,2025-11-12,14989,Paytm Mall,OIMWAXINTI,INR
L809,2025-10-10,5009,IndiGo,WVYDHZW3GM,INR
L810,2025-10-08,24990,Flipkart,JVWM1U4MK0,INR
L811,2025-11-15,798,Spotify,AJCU18ZR74,INR
L812,2025-11-15,181,Google Play,BBI7O6C8PU,INR
L813,2025-10-30,4989,Amazon India,2X8P55IPN8,INR
L814,2025-10-24,185,Air India,8TROLCIWN4,INR
L815,2025-10-02,1512,Paytm Mall,1LUREBGMJ0,INR
L816,2025-11-27,25017,Paytm Mall,Y5YT11N2PO,INR
L817,2025-11-14,494,Reliance Mart,M210V2AXBZ,INR
L818,2025-10-27,282,Paytm Mall,2KQU4NMMKL,INR
L819,2025-11-22,2502,Myntra,AG02HBSP3E,INR
L820,2025-11-22,4989,Google Play,DQC97VDYKG,INR
L821,2025-10-03,189,BookMyShow,QVIYVK1FM3,INR
L822,2025-11-17,1485,Paytm Mall,2CPVZJ0AUS,INR
L823,2025-11-08,25014,DMart,TS9CEKQRNO,INR
L824,2025-10-23,807,BookMyShow,1ZM58308FB,INR
L825,2025-11-19,25013,Zomato,65WC3Q67IJ,INR
L826,2025-11-20,179,Spotify,YZVCVJJJCP,INR
L827,2025-11-01,24997,Air India,VB6PPXXEM3,INR
L828,2025-10-29,188,Ola,J7IQ714Y5J,INR
L829,2025-10-13,1496,Ola,TGAC4M5P0F,INR
L830,2025-10-31,5001,Myntra,HGU3021GOU,INR
L831,2025-11-20,1495,Air India,WI9XN2SYQB,INR
L832,2025-11-28,999,Myntra,36N26J8AJ7,INR
L833,2025-11-09,290,BigBasket,XM2Q8F8ZSW,INR
L834,2025-11-28,504,Spotify,3D6J2LDRFP,INR
L835,2025-10-27,10001,DMart,6PTNR6CF4R,INR
L836,2025-10-06,9995,Zomato,KYW4EZXA2L,INR
L837,2025-11-08,994,Uber,SEBDOGA8L6,INR
L838,2025-11-02,305,Ola,HLB9EX0CJB,INR
L839,2025-11-05,518,BookMyShow,MKM6SMGXVU,INR
L840,2025-10-15,5010,Zomato,7GIKQE9GWB,INR
L841,2025-11-08,2519,Spotify,2DAN902DCU,INR
L842,2025-11-01,290,BigBasket,SFERG9VB61,INR
L843,2025-11-05,25018,Uber,6RNL1348O5,INR
L844,2025-10-09,5002,Amazon India,CSL2PRL78L,INR
L845,2025-11-28,24987,Myntra,Z80SZJ8MHE,INR
L846,2025-11-20,2485,Amazon India,GEJ3AH7FY3,INR
L847,2025-11-11,205,Swiggy,Y8K6NWNKIX,INR
L848,2025-11-16,482,Flipkart,G6OL6LNX6U,INR
L849,2025-11-17,987,DMart,Q0JJJY3FRB,INR
L850,2025-11-23,10012,Reliance Mart,EGQ7RKMSIX,INR
L851,2025-10-17,1484,DMart,J679D6KTES,INR
L852,2025-10-25,200,Air India,VFN4TFZV90,INR
L853,2025-10-23,502,Air India,8BF02CDWS6,INR
L854,2025-10-26,10012,Reliance Mart,1DV1JA96GI,INR
L855,2025-10-20,2499,Myntra,0Z2VV0I79W,INR
L856,2025-11-24,1500,Reliance Mart,W7VYHDEKMP,INR
L857,2025-11-09,10001,Google Play,4LAFQDA0UI,INR
L858,2025-10-07,1488,Amazon India,4LKKXZR2Z1,INR
L859,2025-10-16,800,Flipkart,Y7CDHSA2RU,INR
L860,2025-10-06,813,MakeMyTrip,T3XWHPXGA6,INR
L861,2025-10-27,2504,Reliance Mart,JQU579A0L5,INR
L862,2025-11-17,511,IRCTC,AONF5P8W6T,INR
L863,2025-10-30,2500,Zomato,3W1QOSHU3S,INR
L864,2025-10-10,25011,Reliance Mart,NJCDMY69AJ,INR
L865,2025-10-28,2516,Paytm Mall,VW56DFPPNK,INR
L866,2025-11-03,10017,Spotify,4GWBL7IEMQ,INR
L867,2025-11-19,4991,Amazon India,KDMWD82WVZ,INR
L868,2025-11-19,5016,Netflix,FL5B8PX796,INR
L869,2025-10-31,24996,Air India,UAKMOU9T4S,INR
L870,2025-10-18,14982,Myntra,2GKGIRO4E8,INR
L871,2025-10-15,217,DMart,CA50DV4C8E,INR
L872,2025-10-30,181,Air India,1TGLFOZGRD,INR
L873,2025-10-27,10006,Spotify,655RB44SZJ,INR
L874,2025-10-24,10014,DMart,GX8ZC2LJA5,INR
L875,2025-10-19,988,MakeMyTrip,KMQOK9RWX9,INR
